concept:name,time:timestamp,case:concept:name
VERIFIED,2024-07-31 12:40:28,case_1063
Resolve ticket,2024-08-13 11:46:23,case_1063
Closed,2024-09-13 15:30:56,case_1063
Assign seriousness,2024-07-25 08:50:45,case_1066
Insert ticket,2024-08-05 16:43:03,case_1066
Resolve ticket,2024-08-12 08:02:05,case_1066
Closed,2024-08-30 08:52:19,case_1066
Assign seriousness,2024-07-25 09:13:00,case_1067
RESOLVED,2024-07-31 18:59:34,case_1067
Resolve ticket,2024-08-07 11:26:41,case_1067
Closed,2024-09-23 08:23:20,case_1067
Assign seriousness,2024-07-25 09:14:50,case_1073
Insert ticket,2024-07-25 09:14:50,case_1073
Resolve ticket,2024-07-30 08:45:29,case_1073
Closed,2024-09-03 08:37:59,case_1073
Assign seriousness,2024-07-25 10:11:51,case_1077
VERIFIED,2024-07-29 08:13:34,case_1077
Resolve ticket,2024-08-13 13:38:26,case_1077
Closed,2024-09-18 08:31:37,case_1077
Assign seriousness,2024-07-25 08:32:39,case_1078
Require upgrade,2024-07-25 08:32:39,case_1078
Resolve ticket,2024-08-05 12:47:54,case_1078
Closed,2024-09-02 08:18:07,case_1078
Assign seriousness,2024-07-25 09:04:02,case_1082
Create SW anomaly,2024-08-02 10:47:13,case_1082
Resolve ticket,2024-08-09 08:39:35,case_1082
Closed,2024-09-17 08:17:03,case_1082
Assign seriousness,2024-07-25 09:08:04,case_1089
INVALID,2024-07-31 08:54:02,case_1089
Resolve ticket,2024-08-07 19:53:37,case_1089
Closed,2024-09-16 16:20:14,case_1089
Assign seriousness,2024-07-25 08:43:44,case_1092
Insert ticket,2024-07-29 15:39:40,case_1092
Resolve ticket,2024-08-02 15:25:46,case_1092
Closed,2024-08-29 08:01:02,case_1092
Assign seriousness,2024-07-25 11:51:23,case_1095
Resolve SW anomaly,2024-07-29 08:15:04,case_1095
Resolve ticket,2024-08-30 15:10:30,case_1095
Closed,2024-10-14 08:01:25,case_1095
Assign seriousness,2024-07-25 09:41:54,case_1096
RESOLVED,2024-07-26 19:49:18,case_1096
Resolve ticket,2024-07-29 16:23:36,case_1096
Closed,2024-08-19 10:47:29,case_1096
Assign seriousness,2024-07-25 09:39:27,case_1108
Require upgrade,2024-08-02 08:57:12,case_1108
Resolve ticket,2024-08-02 08:57:12,case_1108
Closed,2024-08-27 20:34:51,case_1108
Assign seriousness,2024-07-25 08:19:29,case_1109
INVALID,2024-07-29 12:47:10,case_1109
Resolve ticket,2024-08-06 08:46:45,case_1109
Closed,2024-09-02 14:20:30,case_1109
Assign seriousness,2024-07-25 09:32:51,case_1112
INVALID,2024-08-05 17:37:42,case_1112
Resolve ticket,2024-08-13 08:37:18,case_1112
Closed,2024-09-30 15:48:18,case_1112
Assign seriousness,2024-07-25 09:17:22,case_1113
Resolve SW anomaly,2024-07-29 20:39:51,case_1113
Resolve ticket,2024-09-04 09:21:55,case_1113
Closed,2024-10-28 10:20:08,case_1113
Assign seriousness,2024-07-25 12:05:18,case_1116
Schedule intervention,2024-08-01 13:28:09,case_1116
Resolve ticket,2024-08-12 08:37:50,case_1116
Closed,2024-09-02 08:16:09,case_1116
Assign seriousness,2024-07-25 14:06:11,case_1123
Schedule intervention,2024-07-25 14:06:11,case_1123
Resolve ticket,2024-08-05 12:03:55,case_1123
Closed,2024-09-05 17:58:20,case_1123
Assign seriousness,2024-07-25 08:40:10,case_1124
VERIFIED,2024-07-25 08:40:10,case_1124
Resolve ticket,2024-08-07 17:09:51,case_1124
Closed,2024-08-26 08:41:49,case_1124
Assign seriousness,2024-07-25 09:27:22,case_1125
Schedule intervention,2024-08-05 15:27:01,case_1125
Resolve ticket,2024-08-15 08:48:56,case_1125
Closed,2024-09-09 16:15:32,case_1125
Assign seriousness,2024-07-25 09:57:34,case_1126
INVALID,2024-07-29 13:35:37,case_1126
Resolve ticket,2024-08-06 08:35:12,case_1126
Closed,2024-09-05 08:29:34,case_1126
Assign seriousness,2024-07-25 09:02:33,case_1129
Require upgrade,2024-07-25 09:02:33,case_1129
Resolve ticket,2024-08-20 09:44:17,case_1129
Closed,2024-10-11 08:42:32,case_1129
Assign seriousness,2024-07-25 08:27:33,case_1131
INVALID,2024-07-29 10:55:33,case_1131
Resolve ticket,2024-08-06 08:55:09,case_1131
Closed,2024-08-22 08:26:02,case_1131
Assign seriousness,2024-07-25 11:21:52,case_1134
Create SW anomaly,2024-07-29 08:49:58,case_1134
Resolve ticket,2024-08-01 08:12:13,case_1134
Closed,2024-09-20 15:57:13,case_1134
Assign seriousness,2024-07-25 10:34:56,case_1136
Create SW anomaly,2024-07-25 10:34:56,case_1136
Resolve ticket,2024-07-25 10:34:56,case_1136
Closed,2024-09-06 18:40:28,case_1136
Assign seriousness,2024-07-25 08:25:34,case_1139
Insert ticket,2024-07-25 08:25:34,case_1139
Resolve ticket,2024-07-29 14:20:00,case_1139
Closed,2024-08-21 08:55:15,case_1139
Assign seriousness,2024-07-25 08:24:21,case_1143
Create SW anomaly,2024-07-25 08:24:21,case_1143
Resolve ticket,2024-07-25 08:24:21,case_1143
Closed,2024-08-07 19:15:49,case_1143
Assign seriousness,2024-07-25 09:58:30,case_1144
Create SW anomaly,2024-07-29 19:11:32,case_1144
Resolve ticket,2024-08-19 08:39:13,case_1144
Closed,2024-09-10 08:38:09,case_1144
Assign seriousness,2024-07-25 08:39:19,case_1147
Insert ticket,2024-07-25 08:39:19,case_1147
Resolve ticket,2024-07-29 08:11:10,case_1147
Closed,2024-09-11 14:46:47,case_1147
Assign seriousness,2024-07-25 08:59:13,case_1148
Insert ticket,2024-07-25 08:59:13,case_1148
Resolve ticket,2024-07-31 14:27:55,case_1148
Closed,2024-08-20 08:08:40,case_1148
Assign seriousness,2024-07-25 12:38:28,case_1150
Schedule intervention,2024-07-29 08:07:59,case_1150
Resolve ticket,2024-08-07 12:33:39,case_1150
Closed,2024-09-23 16:30:36,case_1150
Assign seriousness,2024-07-25 09:27:17,case_1151
Require upgrade,2024-07-29 17:34:42,case_1151
Resolve ticket,2024-08-13 17:58:07,case_1151
Closed,2024-09-10 10:15:24,case_1151
Assign seriousness,2024-07-25 09:16:35,case_1152
Resolve SW anomaly,2024-07-25 09:16:35,case_1152
Resolve ticket,2024-08-12 20:29:11,case_1152
Closed,2024-09-19 08:14:20,case_1152
Assign seriousness,2024-07-25 09:12:27,case_1158
Insert ticket,2024-07-31 09:09:49,case_1158
Resolve ticket,2024-07-31 09:09:49,case_1158
Closed,2024-09-04 15:18:19,case_1158
Assign seriousness,2024-07-25 09:39:43,case_1161
Create SW anomaly,2024-07-31 09:43:16,case_1161
Resolve ticket,2024-08-05 08:57:10,case_1161
Closed,2024-09-09 17:01:12,case_1161
Assign seriousness,2024-07-25 09:04:24,case_1162
Resolve SW anomaly,2024-07-25 09:04:24,case_1162
Resolve ticket,2024-08-19 10:45:55,case_1162
Closed,2024-09-24 20:26:40,case_1162
Assign seriousness,2024-07-25 08:51:14,case_1166
Create SW anomaly,2024-08-02 19:13:47,case_1166
Resolve ticket,2024-08-26 09:41:20,case_1166
Closed,2024-10-21 20:46:14,case_1166
Assign seriousness,2024-07-25 08:33:58,case_1167
Resolve SW anomaly,2024-07-25 08:33:58,case_1167
Resolve ticket,2024-08-07 08:35:00,case_1167
Closed,2024-08-19 08:58:54,case_1167
Assign seriousness,2024-07-25 09:16:51,case_1170
Create SW anomaly,2024-07-25 09:16:51,case_1170
Resolve ticket,2024-08-16 20:30:14,case_1170
Closed,2024-10-10 09:03:15,case_1170
Assign seriousness,2024-07-25 13:10:19,case_1171
Resolve SW anomaly,2024-08-05 08:24:49,case_1171
Resolve ticket,2024-09-09 11:49:25,case_1171
Closed,2024-10-07 08:12:42,case_1171
Assign seriousness,2024-07-25 08:53:49,case_1173
Require upgrade,2024-08-01 14:14:54,case_1173
Resolve ticket,2024-08-01 14:14:54,case_1173
Closed,2024-09-23 08:48:12,case_1173
Assign seriousness,2024-07-26 01:50:45,case_1180
VERIFIED,2024-07-29 12:17:57,case_1180
Resolve ticket,2024-08-12 19:07:11,case_1180
Closed,2024-09-16 08:18:41,case_1180
Assign seriousness,2024-07-25 23:18:34,case_1181
RESOLVED,2024-07-29 08:10:44,case_1181
Resolve ticket,2024-08-01 08:22:18,case_1181
Closed,2024-08-27 08:13:16,case_1181
Assign seriousness,2024-07-25 08:27:21,case_1182
Insert ticket,2024-07-25 08:27:21,case_1182
Resolve ticket,2024-07-29 08:58:24,case_1182
Closed,2024-08-26 12:18:54,case_1182
Assign seriousness,2024-07-25 12:06:33,case_1183
Insert ticket,2024-07-25 12:06:33,case_1183
Resolve ticket,2024-07-29 08:16:53,case_1183
Closed,2024-08-27 20:38:10,case_1183
Assign seriousness,2024-07-25 08:32:23,case_1184
INVALID,2024-08-05 11:23:07,case_1184
Resolve ticket,2024-08-13 08:22:43,case_1184
Closed,2024-09-27 14:54:18,case_1184
Assign seriousness,2024-07-26 01:17:56,case_1185
Insert ticket,2024-08-05 08:30:46,case_1185
Resolve ticket,2024-08-05 08:30:46,case_1185
Closed,2024-09-02 20:14:00,case_1185
Assign seriousness,2024-07-25 09:28:53,case_1186
Require upgrade,2024-07-25 20:07:29,case_1186
Resolve ticket,2024-07-25 20:07:29,case_1186
Closed,2024-08-19 08:38:07,case_1186
Assign seriousness,2024-07-25 08:54:09,case_1187
Create SW anomaly,2024-07-25 08:54:09,case_1187
Resolve ticket,2024-09-05 08:23:24,case_1187
Closed,2024-10-18 19:09:03,case_1187
Assign seriousness,2024-07-25 09:17:52,case_1188
Schedule intervention,2024-08-02 10:20:22,case_1188
Resolve ticket,2024-08-12 08:40:11,case_1188
Closed,2024-09-02 15:31:59,case_1188
Assign seriousness,2024-07-25 09:15:43,case_1191
Create SW anomaly,2024-07-30 09:31:10,case_1191
Resolve ticket,2024-08-23 16:15:44,case_1191
Closed,2024-09-23 13:17:26,case_1191
Assign seriousness,2024-07-25 09:05:43,case_1192
VERIFIED,2024-07-29 08:10:48,case_1192
Resolve ticket,2024-08-12 13:14:23,case_1192
Closed,2024-09-24 20:43:41,case_1192
Assign seriousness,2024-07-25 08:33:40,case_1193
VERIFIED,2024-07-26 15:54:48,case_1193
Resolve ticket,2024-08-09 08:37:28,case_1193
Closed,2024-09-23 08:12:54,case_1193
Assign seriousness,2024-07-25 10:03:49,case_1194
Resolve SW anomaly,2024-07-25 10:03:49,case_1194
Resolve ticket,2024-08-05 19:36:04,case_1194
Closed,2024-08-20 08:22:32,case_1194
Assign seriousness,2024-07-25 15:23:41,case_1198
RESOLVED,2024-07-29 15:05:45,case_1198
Resolve ticket,2024-08-05 11:49:39,case_1198
Closed,2024-09-09 08:52:36,case_1198
Assign seriousness,2024-07-25 08:49:58,case_1203
Create SW anomaly,2024-08-01 08:19:22,case_1203
Resolve ticket,2024-08-01 08:19:22,case_1203
Closed,2024-08-19 20:54:35,case_1203
Assign seriousness,2024-07-25 10:14:43,case_1208
Require upgrade,2024-07-25 10:14:43,case_1208
Resolve ticket,2024-09-03 08:54:34,case_1208
Closed,2024-10-11 15:25:45,case_1208
Assign seriousness,2024-07-25 08:32:56,case_1211
Create SW anomaly,2024-07-25 08:32:56,case_1211
Resolve ticket,2024-09-05 19:34:04,case_1211
Closed,2024-10-16 14:18:48,case_1211
Assign seriousness,2024-07-25 12:07:47,case_1212
Create SW anomaly,2024-07-25 12:07:47,case_1212
Resolve ticket,2024-08-19 08:56:10,case_1212
Closed,2024-10-02 08:03:14,case_1212
Assign seriousness,2024-07-25 12:18:41,case_1215
Resolve SW anomaly,2024-07-29 11:55:05,case_1215
Resolve ticket,2024-08-12 10:10:05,case_1215
Closed,2024-09-18 08:55:02,case_1215
Assign seriousness,2024-07-25 16:40:27,case_1219
INVALID,2024-07-29 08:42:10,case_1219
Resolve ticket,2024-08-05 19:41:45,case_1219
Closed,2024-08-26 16:02:21,case_1219
Assign seriousness,2024-07-25 11:42:04,case_1224
Insert ticket,2024-08-05 08:13:02,case_1224
Resolve ticket,2024-08-09 08:35:02,case_1224
Closed,2024-09-23 08:21:13,case_1224
Assign seriousness,2024-07-25 09:04:10,case_1227
Insert ticket,2024-08-05 08:24:29,case_1227
Resolve ticket,2024-08-19 08:55:26,case_1227
Closed,2024-09-16 14:59:05,case_1227
Assign seriousness,2024-07-25 09:07:26,case_1228
RESOLVED,2024-07-25 11:32:43,case_1228
Resolve ticket,2024-07-31 08:17:58,case_1228
Closed,2024-09-20 08:54:12,case_1228
Assign seriousness,2024-07-25 09:41:16,case_1230
Schedule intervention,2024-07-29 15:34:06,case_1230
Resolve ticket,2024-08-08 13:18:32,case_1230
Closed,2024-08-29 08:52:47,case_1230
Assign seriousness,2024-07-25 08:15:54,case_1241
RESOLVED,2024-07-25 08:15:54,case_1241
Resolve ticket,2024-07-29 08:13:51,case_1241
Closed,2024-09-20 20:12:56,case_1241
Assign seriousness,2024-07-25 12:21:26,case_1242
INVALID,2024-07-25 12:21:26,case_1242
Resolve ticket,2024-08-02 08:21:02,case_1242
Closed,2024-09-03 15:42:19,case_1242
Assign seriousness,2024-07-26 01:35:42,case_1247
Insert ticket,2024-07-30 13:47:22,case_1247
Resolve ticket,2024-08-06 16:16:08,case_1247
Closed,2024-09-23 20:38:36,case_1247
Assign seriousness,2024-07-25 23:35:43,case_1249
Create SW anomaly,2024-07-29 19:45:43,case_1249
Resolve ticket,2024-09-02 08:58:44,case_1249
Closed,2024-09-25 08:30:09,case_1249
Assign seriousness,2024-07-25 09:57:45,case_1256
Insert ticket,2024-07-25 09:57:45,case_1256
Resolve ticket,2024-08-02 08:06:50,case_1256
Closed,2024-08-19 08:16:51,case_1256
Assign seriousness,2024-07-25 09:26:08,case_1259
Require upgrade,2024-07-25 09:26:08,case_1259
Resolve ticket,2024-07-25 09:26:08,case_1259
Closed,2024-09-02 08:59:05,case_1259
Assign seriousness,2024-07-25 08:37:07,case_1260
Schedule intervention,2024-07-25 08:37:07,case_1260
Resolve ticket,2024-08-05 08:28:45,case_1260
Closed,2024-09-16 11:03:40,case_1260
Assign seriousness,2024-07-25 19:13:13,case_1261
VERIFIED,2024-07-29 12:05:21,case_1261
Resolve ticket,2024-08-15 19:00:01,case_1261
Closed,2024-09-04 18:25:30,case_1261
Assign seriousness,2024-07-25 08:34:08,case_1268
Create SW anomaly,2024-07-29 08:29:09,case_1268
Resolve ticket,2024-09-04 08:17:12,case_1268
Closed,2024-09-30 08:16:59,case_1268
Assign seriousness,2024-07-25 09:58:22,case_1272
Resolve SW anomaly,2024-07-29 13:05:03,case_1272
Resolve ticket,2024-08-13 08:22:46,case_1272
Closed,2024-09-16 08:56:47,case_1272
Assign seriousness,2024-07-25 09:07:32,case_1282
INVALID,2024-07-25 09:07:32,case_1282
Resolve ticket,2024-08-01 20:07:07,case_1282
Closed,2024-08-30 14:06:49,case_1282
Assign seriousness,2024-07-25 15:59:36,case_1284
INVALID,2024-07-29 17:10:08,case_1284
Resolve ticket,2024-08-06 08:09:43,case_1284
Closed,2024-09-30 08:19:30,case_1284
Assign seriousness,2024-07-25 12:29:15,case_1285
RESOLVED,2024-07-29 16:48:20,case_1285
Resolve ticket,2024-08-01 15:49:25,case_1285
Closed,2024-09-04 13:30:10,case_1285
Assign seriousness,2024-07-25 09:20:03,case_1288
Resolve SW anomaly,2024-07-25 09:20:03,case_1288
Resolve ticket,2024-08-27 09:24:22,case_1288
Closed,2024-09-16 13:06:23,case_1288
Assign seriousness,2024-07-25 08:47:50,case_1289
INVALID,2024-07-25 08:47:50,case_1289
Resolve ticket,2024-08-01 19:47:25,case_1289
Closed,2024-09-16 13:50:40,case_1289
Assign seriousness,2024-07-25 09:10:28,case_1290
VERIFIED,2024-07-31 15:09:13,case_1290
Resolve ticket,2024-08-16 08:05:08,case_1290
Closed,2024-08-30 09:18:34,case_1290
Assign seriousness,2024-07-25 09:20:43,case_1293
Schedule intervention,2024-07-25 09:20:43,case_1293
Resolve ticket,2024-08-05 08:32:16,case_1293
Closed,2024-09-06 13:19:41,case_1293
Assign seriousness,2024-07-25 11:40:48,case_1294
INVALID,2024-08-02 08:45:01,case_1294
Resolve ticket,2024-08-09 19:44:37,case_1294
Closed,2024-09-09 08:37:14,case_1294
Assign seriousness,2024-07-25 09:26:45,case_1296
INVALID,2024-07-25 09:26:45,case_1296
Resolve ticket,2024-08-01 20:26:20,case_1296
Closed,2024-08-21 08:56:14,case_1296
Assign seriousness,2024-07-25 08:18:37,case_1298
Create SW anomaly,2024-07-29 08:39:24,case_1298
Resolve ticket,2024-08-13 08:24:10,case_1298
Closed,2024-09-20 10:21:04,case_1298
Assign seriousness,2024-07-25 11:45:08,case_1302
Insert ticket,2024-07-29 11:29:57,case_1302
Resolve ticket,2024-08-05 08:09:08,case_1302
Closed,2024-09-09 10:42:32,case_1302
Assign seriousness,2024-07-25 13:13:48,case_1305
INVALID,2024-08-01 08:54:13,case_1305
Resolve ticket,2024-08-08 19:53:49,case_1305
Closed,2024-10-04 18:24:09,case_1305
Assign seriousness,2024-07-25 09:29:53,case_1306
Resolve SW anomaly,2024-07-29 08:52:50,case_1306
Resolve ticket,2024-08-28 08:58:00,case_1306
Closed,2024-09-17 16:52:03,case_1306
Assign seriousness,2024-07-25 12:41:44,case_1307
Create SW anomaly,2024-07-30 12:36:07,case_1307
Resolve ticket,2024-07-30 12:36:07,case_1307
Closed,2024-08-26 17:22:42,case_1307
Assign seriousness,2024-07-25 09:36:27,case_1309
INVALID,2024-07-31 14:04:39,case_1309
Resolve ticket,2024-08-08 08:04:15,case_1309
Closed,2024-09-11 14:17:05,case_1309
Assign seriousness,2024-07-25 08:52:03,case_1310
Require upgrade,2024-08-01 15:28:38,case_1310
Resolve ticket,2024-08-26 17:59:27,case_1310
Closed,2024-10-07 17:21:04,case_1310
Assign seriousness,2024-07-25 08:32:50,case_1313
Schedule intervention,2024-07-29 08:55:27,case_1313
Resolve ticket,2024-08-07 18:11:33,case_1313
Closed,2024-09-16 08:39:36,case_1313
Assign seriousness,2024-07-25 09:33:15,case_1314
Insert ticket,2024-08-05 08:34:49,case_1314
Resolve ticket,2024-08-12 08:18:43,case_1314
Closed,2024-09-11 08:42:21,case_1314
Assign seriousness,2024-07-25 08:50:04,case_1320
RESOLVED,2024-08-01 08:49:08,case_1320
Resolve ticket,2024-08-05 08:40:37,case_1320
Closed,2024-10-03 08:15:38,case_1320
Assign seriousness,2024-07-25 22:19:15,case_1325
RESOLVED,2024-07-31 14:27:10,case_1325
Resolve ticket,2024-08-05 08:54:24,case_1325
Closed,2024-09-09 08:08:23,case_1325
Assign seriousness,2024-07-25 09:15:35,case_1326
Resolve SW anomaly,2024-07-29 08:11:24,case_1326
Resolve ticket,2024-08-14 11:31:11,case_1326
Closed,2024-09-12 16:39:25,case_1326
Assign seriousness,2024-07-25 11:16:55,case_1328
Resolve SW anomaly,2024-07-25 11:16:55,case_1328
Resolve ticket,2024-08-19 08:58:27,case_1328
Closed,2024-10-07 08:53:51,case_1328
Assign seriousness,2024-07-25 08:39:22,case_1338
VERIFIED,2024-07-26 08:47:29,case_1338
Resolve ticket,2024-08-12 16:08:40,case_1338
Closed,2024-09-06 08:57:22,case_1338
Assign seriousness,2024-07-25 10:13:03,case_1341
Insert ticket,2024-08-01 08:06:07,case_1341
Resolve ticket,2024-08-12 18:34:57,case_1341
Closed,2024-09-09 17:58:24,case_1341
Assign seriousness,2024-07-25 17:09:14,case_1342
RESOLVED,2024-07-25 17:09:14,case_1342
Resolve ticket,2024-07-29 10:45:11,case_1342
Closed,2024-09-30 08:15:15,case_1342
Assign seriousness,2024-07-25 10:00:20,case_1343
Insert ticket,2024-07-25 10:00:20,case_1343
Resolve ticket,2024-08-05 16:31:57,case_1343
Closed,2024-09-26 19:41:49,case_1343
Assign seriousness,2024-07-25 10:24:09,case_1345
Schedule intervention,2024-07-25 20:11:33,case_1345
Resolve ticket,2024-08-05 08:08:04,case_1345
Closed,2024-09-02 08:43:54,case_1345
Assign seriousness,2024-07-25 10:21:15,case_1349
Create SW anomaly,2024-07-25 10:21:15,case_1349
Resolve ticket,2024-08-15 10:43:25,case_1349
Closed,2024-10-01 08:29:33,case_1349
Assign seriousness,2024-07-25 21:47:12,case_1351
RESOLVED,2024-07-26 08:47:12,case_1351
Resolve ticket,2024-07-29 13:26:30,case_1351
Closed,2024-08-14 12:21:17,case_1351
Assign seriousness,2024-07-25 10:35:28,case_1352
Insert ticket,2024-07-29 08:07:21,case_1352
Resolve ticket,2024-07-29 08:07:21,case_1352
Closed,2024-08-22 08:30:35,case_1352
Assign seriousness,2024-07-25 09:05:55,case_1353
Insert ticket,2024-08-02 08:12:12,case_1353
Resolve ticket,2024-08-09 12:55:22,case_1353
Closed,2024-09-18 08:58:19,case_1353
Assign seriousness,2024-07-25 08:16:13,case_1356
Schedule intervention,2024-07-29 09:28:11,case_1356
Resolve ticket,2024-08-07 12:20:27,case_1356
Closed,2024-09-10 13:48:51,case_1356
Assign seriousness,2024-07-25 08:57:22,case_1363
RESOLVED,2024-07-30 08:23:46,case_1363
Resolve ticket,2024-07-31 15:13:45,case_1363
Closed,2024-09-02 11:06:41,case_1363
Assign seriousness,2024-07-25 10:00:24,case_1368
Insert ticket,2024-07-26 17:07:45,case_1368
Resolve ticket,2024-07-30 08:46:31,case_1368
Closed,2024-09-09 08:30:41,case_1368
Assign seriousness,2024-07-25 09:10:46,case_1370
Insert ticket,2024-08-05 14:59:45,case_1370
Resolve ticket,2024-08-13 08:18:12,case_1370
Closed,2024-09-12 08:19:24,case_1370
Assign seriousness,2024-07-25 10:46:26,case_1371
Create SW anomaly,2024-08-05 12:08:48,case_1371
Resolve ticket,2024-08-23 08:52:23,case_1371
Closed,2024-09-23 08:10:01,case_1371
Assign seriousness,2024-07-25 09:04:01,case_1374
Create SW anomaly,2024-07-29 13:27:11,case_1374
Resolve ticket,2024-09-02 17:59:39,case_1374
Closed,2024-10-16 08:39:08,case_1374
Assign seriousness,2024-07-25 10:58:45,case_1375
Insert ticket,2024-07-25 10:58:45,case_1375
Resolve ticket,2024-07-25 10:58:45,case_1375
Closed,2024-09-09 08:21:31,case_1375
Assign seriousness,2024-07-25 08:45:41,case_1376
Insert ticket,2024-07-25 08:45:41,case_1376
Resolve ticket,2024-07-29 13:49:15,case_1376
Closed,2024-08-19 09:09:06,case_1376
Assign seriousness,2024-07-25 09:16:21,case_1381
INVALID,2024-07-25 11:56:26,case_1381
Resolve ticket,2024-08-02 08:56:01,case_1381
Closed,2024-09-02 20:19:39,case_1381
Assign seriousness,2024-07-25 08:50:26,case_1383
VERIFIED,2024-08-05 08:02:32,case_1383
Resolve ticket,2024-08-19 08:04:52,case_1383
Closed,2024-09-13 08:08:01,case_1383
Assign seriousness,2024-07-25 09:09:52,case_1385
RESOLVED,2024-07-30 16:18:14,case_1385
Resolve ticket,2024-08-01 16:45:16,case_1385
Closed,2024-09-30 10:37:14,case_1385
Assign seriousness,2024-07-25 09:57:59,case_1387
INVALID,2024-08-02 14:21:33,case_1387
Resolve ticket,2024-08-12 08:21:08,case_1387
Closed,2024-09-16 08:18:30,case_1387
Assign seriousness,2024-07-25 10:59:17,case_1392
Insert ticket,2024-07-25 10:59:17,case_1392
Resolve ticket,2024-08-05 08:59:16,case_1392
Closed,2024-09-03 08:19:39,case_1392
Assign seriousness,2024-07-26 00:04:11,case_1393
Insert ticket,2024-07-29 08:06:09,case_1393
Resolve ticket,2024-08-06 10:21:36,case_1393
Closed,2024-09-16 10:32:57,case_1393
Assign seriousness,2024-07-25 11:17:37,case_1397
Insert ticket,2024-08-01 14:14:15,case_1397
Resolve ticket,2024-08-05 08:33:03,case_1397
Closed,2024-08-28 08:49:07,case_1397
Assign seriousness,2024-07-25 10:14:44,case_1399
Schedule intervention,2024-07-25 10:14:44,case_1399
Resolve ticket,2024-08-05 14:00:29,case_1399
Closed,2024-09-03 20:13:48,case_1399
Assign seriousness,2024-07-25 16:36:09,case_1401
VERIFIED,2024-07-25 16:36:09,case_1401
Resolve ticket,2024-08-09 14:35:49,case_1401
Closed,2024-09-03 11:37:30,case_1401
Assign seriousness,2024-07-25 10:39:26,case_1403
Insert ticket,2024-07-29 16:53:52,case_1403
Resolve ticket,2024-08-05 08:28:23,case_1403
Closed,2024-09-26 18:31:20,case_1403
Assign seriousness,2024-07-25 11:21:57,case_1404
Insert ticket,2024-07-29 17:58:21,case_1404
Resolve ticket,2024-08-12 16:01:05,case_1404
Closed,2024-09-20 18:48:49,case_1404
Assign seriousness,2024-07-25 08:22:54,case_1408
VERIFIED,2024-07-25 08:22:54,case_1408
Resolve ticket,2024-08-09 13:48:23,case_1408
Closed,2024-09-30 14:46:51,case_1408
Assign seriousness,2024-07-25 08:31:04,case_1412
VERIFIED,2024-07-25 19:00:24,case_1412
Resolve ticket,2024-08-12 08:12:37,case_1412
Closed,2024-09-09 08:56:10,case_1412
Assign seriousness,2024-07-25 10:51:21,case_1414
Schedule intervention,2024-07-25 10:51:21,case_1414
Resolve ticket,2024-08-05 08:22:56,case_1414
Closed,2024-09-23 14:57:27,case_1414
Assign seriousness,2024-07-25 08:56:44,case_1416
Schedule intervention,2024-07-29 09:18:46,case_1416
Resolve ticket,2024-08-08 08:58:06,case_1416
Closed,2024-10-03 08:21:52,case_1416
Assign seriousness,2024-07-25 08:26:34,case_1421
Require upgrade,2024-07-25 08:26:34,case_1421
Resolve ticket,2024-08-05 20:54:32,case_1421
Closed,2024-09-06 08:40:57,case_1421
Assign seriousness,2024-07-26 00:26:25,case_1422
Create SW anomaly,2024-08-05 08:20:09,case_1422
Resolve ticket,2024-08-30 08:34:16,case_1422
Closed,2024-09-19 20:53:12,case_1422
Assign seriousness,2024-07-25 08:30:54,case_1423
Insert ticket,2024-08-05 08:13:37,case_1423
Resolve ticket,2024-08-13 08:44:29,case_1423
Closed,2024-09-23 16:11:45,case_1423
Assign seriousness,2024-07-25 08:58:52,case_1431
RESOLVED,2024-07-31 08:54:25,case_1431
Resolve ticket,2024-08-05 10:56:38,case_1431
Closed,2024-09-05 18:46:55,case_1431
Assign seriousness,2024-07-25 08:26:08,case_1436
Schedule intervention,2024-07-31 14:27:27,case_1436
Resolve ticket,2024-08-12 08:56:31,case_1436
Closed,2024-09-10 13:53:46,case_1436
Assign seriousness,2024-07-25 09:06:26,case_1437
RESOLVED,2024-07-29 20:25:24,case_1437
Resolve ticket,2024-08-02 15:57:02,case_1437
Closed,2024-08-19 08:03:47,case_1437
Assign seriousness,2024-07-25 09:04:01,case_1440
INVALID,2024-07-29 11:12:44,case_1440
Resolve ticket,2024-08-06 08:12:20,case_1440
Closed,2024-08-27 08:52:13,case_1440
Assign seriousness,2024-07-25 08:50:20,case_1442
VERIFIED,2024-07-29 08:18:20,case_1442
Resolve ticket,2024-08-12 08:08:28,case_1442
Closed,2024-09-04 08:40:21,case_1442
Assign seriousness,2024-07-25 09:34:41,case_1445
Schedule intervention,2024-07-25 09:34:41,case_1445
Resolve ticket,2024-08-05 08:52:06,case_1445
Closed,2024-10-01 08:42:04,case_1445
Assign seriousness,2024-07-25 08:41:35,case_1455
Insert ticket,2024-07-29 18:23:06,case_1455
Resolve ticket,2024-07-29 18:23:06,case_1455
Closed,2024-08-23 17:36:21,case_1455
Assign seriousness,2024-07-25 13:38:27,case_1457
INVALID,2024-07-25 13:38:27,case_1457
Resolve ticket,2024-08-02 08:38:02,case_1457
Closed,2024-09-30 08:52:46,case_1457
Assign seriousness,2024-07-25 09:23:45,case_1460
Schedule intervention,2024-07-30 08:37:24,case_1460
Resolve ticket,2024-08-08 17:56:12,case_1460
Closed,2024-09-12 12:29:55,case_1460
Assign seriousness,2024-07-25 16:36:38,case_1464
Schedule intervention,2024-07-25 16:36:38,case_1464
