concept:name,time:timestamp,case:concept:name
Closed,2024-09-02 13:25:48,case_1251
Assign seriousness,2024-07-31 20:14:20,case_1252
Resolve ticket,2024-07-31 20:14:20,case_1252
Resolve ticket,2024-07-31 20:14:20,case_1252
Closed,2024-08-26 20:11:44,case_1252
Assign seriousness,2024-07-31 20:10:48,case_1253
Resolve SW anomaly,2024-07-31 20:10:48,case_1253
Resolve ticket,2024-09-02 08:19:13,case_1253
Closed,2024-10-21 11:14:55,case_1253
Assign seriousness,2024-07-31 22:54:39,case_1254
Resolve ticket,2024-08-01 08:54:39,case_1254
Resolve ticket,2024-08-01 08:54:39,case_1254
Closed,2024-09-09 09:16:45,case_1254
Assign seriousness,2024-08-01 09:17:57,case_1255
Assign seriousness,2024-08-01 09:17:57,case_1255
Resolve ticket,2024-08-05 19:38:02,case_1255
Closed,2024-09-09 16:35:38,case_1255
Assign seriousness,2024-07-31 20:08:07,case_1257
Resolve ticket,2024-07-31 20:08:07,case_1257
Resolve ticket,2024-07-31 20:08:07,case_1257
Closed,2024-09-05 16:23:25,case_1257
Assign seriousness,2024-07-31 20:05:51,case_1258
Wait,2024-08-05 08:03:08,case_1258
Resolve ticket,2024-08-20 13:26:20,case_1258
Closed,2024-10-15 13:59:23,case_1258
Assign seriousness,2024-07-31 20:44:12,case_1259
VERIFIED,2024-08-02 08:58:19,case_1259
Resolve ticket,2024-08-15 08:50:36,case_1259
Closed,2024-09-02 17:25:00,case_1259
Assign seriousness,2024-07-31 19:31:08,case_1260
Resolve ticket,2024-07-31 19:31:08,case_1260
Resolve ticket,2024-08-01 16:54:09,case_1260
Closed,2024-09-03 08:15:26,case_1260
Assign seriousness,2024-08-01 06:06:00,case_1261
Resolve ticket,2024-08-05 08:36:45,case_1261
Resolve ticket,2024-08-12 12:56:06,case_1261
Closed,2024-09-09 19:48:11,case_1261
Assign seriousness,2024-07-31 21:16:33,case_1262
Assign seriousness,2024-08-01 08:16:33,case_1262
Resolve ticket,2024-08-05 17:41:34,case_1262
Closed,2024-09-16 08:10:31,case_1262
Assign seriousness,2024-07-31 19:43:44,case_1263
Assign seriousness,2024-08-16 16:30:13,case_1263
Resolve ticket,2024-08-19 08:05:16,case_1263
Closed,2024-09-16 15:08:41,case_1263
Assign seriousness,2024-07-31 20:30:23,case_1264
Resolve ticket,2024-08-05 08:28:05,case_1264
Resolve ticket,2024-08-08 08:37:27,case_1264
Closed,2024-09-19 11:01:52,case_1264
Assign seriousness,2024-07-31 19:47:49,case_1265
Schedule intervention,2024-08-05 08:59:29,case_1265
Resolve ticket,2024-08-15 08:49:21,case_1265
Closed,2024-09-30 13:11:48,case_1265
Assign seriousness,2024-07-31 19:52:08,case_1266
Create SW anomaly,2024-08-09 09:11:20,case_1266
Resolve ticket,2024-09-03 11:49:41,case_1266
Closed,2024-10-04 08:51:32,case_1266
Assign seriousness,2024-07-31 22:55:24,case_1267
Schedule intervention,2024-08-05 19:05:24,case_1267
Resolve ticket,2024-08-15 13:20:25,case_1267
Closed,2024-09-09 11:51:50,case_1267
Assign seriousness,2024-07-31 20:36:36,case_1268
Resolve ticket,2024-08-02 16:06:43,case_1268
Resolve ticket,2024-08-02 16:06:43,case_1268
Closed,2024-09-04 12:09:09,case_1268
Assign seriousness,2024-08-01 05:19:50,case_1269
Assign seriousness,2024-08-13 08:07:18,case_1269
Resolve ticket,2024-08-14 17:39:23,case_1269
Closed,2024-09-16 18:39:57,case_1269
Assign seriousness,2024-07-31 20:56:31,case_1270
Resolve ticket,2024-08-07 08:10:24,case_1270
Resolve ticket,2024-08-07 08:10:24,case_1270
Closed,2024-09-11 09:41:27,case_1270
Assign seriousness,2024-07-31 22:51:49,case_1271
Resolve ticket,2024-08-02 11:40:12,case_1271
Resolve ticket,2024-08-06 11:39:42,case_1271
Closed,2024-09-06 20:51:51,case_1271
Assign seriousness,2024-07-31 21:20:46,case_1272
Insert ticket,2024-08-05 08:12:03,case_1272
Resolve ticket,2024-08-12 16:58:03,case_1272
Closed,2024-09-16 09:20:44,case_1272
Assign seriousness,2024-07-31 21:46:27,case_1273
Resolve ticket,2024-08-01 08:46:27,case_1273
Resolve ticket,2024-08-02 08:31:15,case_1273
Closed,2024-09-16 10:01:38,case_1273
Assign seriousness,2024-07-31 20:03:49,case_1275
Insert ticket,2024-08-08 12:36:41,case_1275
Resolve ticket,2024-08-08 12:36:41,case_1275
Closed,2024-09-03 11:36:02,case_1275
Assign seriousness,2024-07-31 19:30:44,case_1276
VERIFIED,2024-08-05 17:16:04,case_1276
Resolve ticket,2024-08-22 13:07:16,case_1276
Closed,2024-09-23 08:37:19,case_1276
Assign seriousness,2024-07-31 19:22:44,case_1277
Require upgrade,2024-07-31 19:22:44,case_1277
Resolve ticket,2024-09-02 08:08:11,case_1277
Closed,2024-09-18 08:24:59,case_1277
Assign seriousness,2024-08-01 01:57:24,case_1278
Create SW anomaly,2024-08-01 08:57:24,case_1278
Resolve ticket,2024-08-23 08:55:32,case_1278
Closed,2024-09-19 08:53:12,case_1278
Assign seriousness,2024-08-01 10:38:40,case_1279
Resolve ticket,2024-08-01 10:38:40,case_1279
Resolve ticket,2024-08-05 10:44:07,case_1279
Closed,2024-09-09 19:10:34,case_1279
Assign seriousness,2024-07-31 19:58:58,case_1280
Resolve ticket,2024-08-05 08:17:12,case_1280
Resolve ticket,2024-08-05 11:52:12,case_1280
Closed,2024-09-30 14:28:54,case_1280
Assign seriousness,2024-07-31 21:02:35,case_1281
VERIFIED,2024-08-01 08:02:35,case_1281
Resolve ticket,2024-08-13 08:18:31,case_1281
Closed,2024-09-06 17:56:51,case_1281
Assign seriousness,2024-07-31 19:44:52,case_1282
Wait,2024-08-02 14:40:46,case_1282
Resolve ticket,2024-08-14 08:21:00,case_1282
Closed,2024-09-13 08:33:50,case_1282
Assign seriousness,2024-08-01 03:07:59,case_1283
Resolve ticket,2024-08-05 08:42:08,case_1283
Resolve ticket,2024-08-05 08:42:08,case_1283
Closed,2024-09-23 18:09:49,case_1283
Assign seriousness,2024-08-01 02:56:03,case_1284
Resolve ticket,2024-08-02 08:07:53,case_1284
Resolve ticket,2024-08-05 08:45:41,case_1284
Closed,2024-09-10 20:59:10,case_1284
Assign seriousness,2024-07-31 22:41:58,case_1285
Require upgrade,2024-08-05 08:17:07,case_1285
Resolve ticket,2024-08-22 20:17:34,case_1285
Closed,2024-09-30 14:00:11,case_1285
Assign seriousness,2024-07-31 20:55:58,case_1286
INVALID,2024-08-06 08:09:51,case_1286
Resolve ticket,2024-08-13 19:09:26,case_1286
Closed,2024-09-17 14:19:09,case_1286
Assign seriousness,2024-07-31 20:06:41,case_1288
Insert ticket,2024-07-31 20:06:41,case_1288
Resolve ticket,2024-08-12 17:21:06,case_1288
Closed,2024-09-13 18:02:25,case_1288
Assign seriousness,2024-07-31 19:37:16,case_1289
Schedule intervention,2024-07-31 19:37:16,case_1289
Resolve ticket,2024-08-12 08:55:43,case_1289
Closed,2024-09-06 08:37:00,case_1289
Assign seriousness,2024-07-31 20:01:44,case_1290
Wait,2024-07-31 20:01:44,case_1290
Resolve ticket,2024-08-06 08:42:41,case_1290
Closed,2024-08-12 11:54:40,case_1290
Assign seriousness,2024-07-31 20:57:08,case_1291
Assign seriousness,2024-07-31 20:57:08,case_1291
Resolve ticket,2024-08-05 14:26:33,case_1291
Closed,2024-09-16 08:06:31,case_1291
Assign seriousness,2024-07-31 23:45:51,case_1292
Assign seriousness,2024-08-07 08:28:45,case_1292
Resolve ticket,2024-08-07 08:28:45,case_1292
Closed,2024-09-09 08:02:47,case_1292
Assign seriousness,2024-07-31 20:01:40,case_1293
Create SW anomaly,2024-08-05 08:30:25,case_1293
Resolve ticket,2024-08-05 08:30:25,case_1293
Closed,2024-09-24 10:43:00,case_1293
Assign seriousness,2024-07-31 23:20:01,case_1294
Resolve ticket,2024-08-05 08:23:17,case_1294
Resolve ticket,2024-08-05 08:23:17,case_1294
Closed,2024-09-09 08:54:24,case_1294
Assign seriousness,2024-07-31 19:30:51,case_1295
Insert ticket,2024-08-05 08:31:37,case_1295
Resolve ticket,2024-08-05 08:31:37,case_1295
Closed,2024-09-04 08:04:20,case_1295
Assign seriousness,2024-07-31 20:21:44,case_1296
Wait,2024-07-31 20:21:44,case_1296
Resolve ticket,2024-08-01 08:01:41,case_1296
Closed,2024-08-30 13:02:45,case_1296
Assign seriousness,2024-07-31 20:16:00,case_1297
Resolve SW anomaly,2024-08-12 08:43:01,case_1297
Resolve ticket,2024-09-09 14:33:02,case_1297
Closed,2024-10-07 10:05:50,case_1297
Assign seriousness,2024-07-31 19:59:58,case_1298
Resolve ticket,2024-08-05 08:56:48,case_1298
Resolve ticket,2024-08-09 08:07:20,case_1298
Closed,2024-09-23 15:46:52,case_1298
Assign seriousness,2024-07-31 20:22:54,case_1299
Wait,2024-08-05 08:27:22,case_1299
Resolve ticket,2024-08-08 16:36:54,case_1299
Closed,2024-09-18 08:41:04,case_1299
Assign seriousness,2024-07-31 22:20:17,case_1300
Resolve ticket,2024-08-02 08:14:15,case_1300
Resolve ticket,2024-08-07 11:39:58,case_1300
Closed,2024-09-02 08:04:08,case_1300
Assign seriousness,2024-07-31 19:38:13,case_1301
Create SW anomaly,2024-08-12 08:14:05,case_1301
Resolve ticket,2024-08-30 17:34:49,case_1301
Closed,2024-09-24 14:35:28,case_1301
Assign seriousness,2024-07-31 22:17:20,case_1302
Resolve ticket,2024-08-01 08:17:20,case_1302
Resolve ticket,2024-08-01 08:17:20,case_1302
Closed,2024-09-09 19:23:13,case_1302
Assign seriousness,2024-07-31 20:23:16,case_1303
Resolve ticket,2024-08-05 08:32:34,case_1303
Resolve ticket,2024-08-05 08:32:34,case_1303
Closed,2024-09-06 13:40:12,case_1303
Assign seriousness,2024-07-31 20:08:37,case_1304
Resolve ticket,2024-08-06 19:11:49,case_1304
Resolve ticket,2024-08-12 08:27:38,case_1304
Closed,2024-09-19 08:58:24,case_1304
Assign seriousness,2024-08-01 00:12:08,case_1305
Resolve ticket,2024-08-02 08:08:38,case_1305
Resolve ticket,2024-08-05 08:48:33,case_1305
Closed,2024-09-16 08:05:18,case_1305
Assign seriousness,2024-07-31 20:31:36,case_1306
Resolve ticket,2024-07-31 20:31:36,case_1306
Resolve ticket,2024-07-31 20:31:36,case_1306
Closed,2024-08-13 19:51:27,case_1306
Assign seriousness,2024-07-31 23:30:46,case_1307
RESOLVED,2024-08-05 08:42:42,case_1307
Resolve ticket,2024-08-09 09:52:17,case_1307
Closed,2024-09-05 08:07:53,case_1307
Assign seriousness,2024-07-31 22:12:19,case_1308
Assign seriousness,2024-08-15 08:52:29,case_1308
Resolve ticket,2024-08-15 08:52:29,case_1308
Closed,2024-08-30 17:33:34,case_1308
Assign seriousness,2024-07-31 20:34:42,case_1309
Wait,2024-08-05 14:58:28,case_1309
Resolve ticket,2024-08-26 09:15:15,case_1309
Closed,2024-10-17 14:10:02,case_1309
Assign seriousness,2024-07-31 19:59:58,case_1310
Resolve ticket,2024-08-01 09:07:06,case_1310
Resolve ticket,2024-08-05 18:52:16,case_1310
Closed,2024-09-16 08:02:57,case_1310
Assign seriousness,2024-07-31 23:10:13,case_1311
Schedule intervention,2024-08-01 08:10:13,case_1311
Resolve ticket,2024-08-12 08:09:38,case_1311
Closed,2024-09-30 08:44:19,case_1311
Assign seriousness,2024-07-31 19:29:41,case_1312
Wait,2024-07-31 19:29:41,case_1312
Resolve ticket,2024-08-13 15:28:35,case_1312
Closed,2024-09-23 08:11:47,case_1312
Assign seriousness,2024-07-31 20:03:51,case_1313
Resolve ticket,2024-08-02 09:30:15,case_1313
Resolve ticket,2024-08-02 09:30:15,case_1313
Closed,2024-08-27 08:50:24,case_1313
Assign seriousness,2024-07-31 20:15:07,case_1314
VERIFIED,2024-08-05 08:17:39,case_1314
Resolve ticket,2024-08-21 12:41:48,case_1314
Closed,2024-09-30 09:20:20,case_1314
Assign seriousness,2024-07-31 19:34:45,case_1315
VERIFIED,2024-08-01 08:18:51,case_1315
Resolve ticket,2024-08-16 20:56:31,case_1315
Closed,2024-08-16 20:56:31,case_1315
Assign seriousness,2024-07-31 21:58:14,case_1317
Insert ticket,2024-08-01 08:58:14,case_1317
Resolve ticket,2024-08-01 08:58:14,case_1317
Closed,2024-09-16 10:57:59,case_1317
Assign seriousness,2024-08-01 05:48:36,case_1318
Assign seriousness,2024-08-01 08:48:36,case_1318
Resolve ticket,2024-08-05 08:04:03,case_1318
Closed,2024-09-06 08:51:25,case_1318
Assign seriousness,2024-07-31 19:39:40,case_1320
Assign seriousness,2024-08-01 08:12:16,case_1320
Resolve ticket,2024-08-05 19:15:00,case_1320
Closed,2024-09-17 08:00:34,case_1320
Assign seriousness,2024-07-31 19:25:46,case_1321
Resolve ticket,2024-08-01 08:40:06,case_1321
Resolve ticket,2024-08-01 08:40:06,case_1321
Closed,2024-08-30 08:18:05,case_1321
Assign seriousness,2024-07-31 19:41:39,case_1322
Require upgrade,2024-08-12 14:07:29,case_1322
Resolve ticket,2024-08-28 08:53:56,case_1322
Closed,2024-10-07 08:38:50,case_1322
Assign seriousness,2024-07-31 22:34:12,case_1324
Require upgrade,2024-08-02 08:39:05,case_1324
Resolve ticket,2024-08-13 08:57:45,case_1324
Closed,2024-09-16 10:28:32,case_1324
Assign seriousness,2024-08-01 09:45:09,case_1325
Assign seriousness,2024-08-09 13:26:37,case_1325
Resolve ticket,2024-08-12 15:10:04,case_1325
Closed,2024-09-23 16:54:12,case_1325
Assign seriousness,2024-07-31 20:17:25,case_1326
Require upgrade,2024-08-02 15:12:31,case_1326
Resolve ticket,2024-08-15 08:05:56,case_1326
Closed,2024-08-26 10:51:14,case_1326
Assign seriousness,2024-07-31 23:03:11,case_1327
Resolve ticket,2024-08-05 08:17:41,case_1327
Resolve ticket,2024-08-06 12:26:28,case_1327
Closed,2024-09-19 16:42:30,case_1327
Assign seriousness,2024-07-31 21:48:10,case_1328
Resolve ticket,2024-08-01 08:48:10,case_1328
Resolve ticket,2024-08-06 12:57:14,case_1328
Closed,2024-09-06 09:42:59,case_1328
Assign seriousness,2024-07-31 19:56:14,case_1329
Schedule intervention,2024-08-08 08:50:31,case_1329
Resolve ticket,2024-08-19 08:17:51,case_1329
Closed,2024-09-30 08:22:04,case_1329
Assign seriousness,2024-07-31 22:31:20,case_1330
VERIFIED,2024-08-02 08:13:57,case_1330
Resolve ticket,2024-08-19 08:03:29,case_1330
Closed,2024-10-01 08:23:29,case_1330
Assign seriousness,2024-07-31 20:53:46,case_1331
Assign seriousness,2024-08-07 10:13:31,case_1331
Resolve ticket,2024-08-08 17:28:36,case_1331
Closed,2024-09-16 11:56:48,case_1331
Assign seriousness,2024-07-31 20:19:24,case_1332
Assign seriousness,2024-08-20 13:10:17,case_1332
Resolve ticket,2024-08-21 08:44:45,case_1332
Closed,2024-09-25 08:11:37,case_1332
Assign seriousness,2024-07-31 22:27:55,case_1333
RESOLVED,2024-08-08 08:59:00,case_1333
Resolve ticket,2024-08-13 08:48:37,case_1333
Closed,2024-09-30 18:09:56,case_1333
Assign seriousness,2024-07-31 19:38:00,case_1334
Resolve ticket,2024-08-05 08:17:37,case_1334
Resolve ticket,2024-08-05 08:17:37,case_1334
Closed,2024-09-26 08:01:28,case_1334
Assign seriousness,2024-07-31 21:11:16,case_1335
Resolve ticket,2024-08-01 08:11:16,case_1335
Resolve ticket,2024-08-02 09:55:02,case_1335
Closed,2024-08-26 08:02:22,case_1335
Assign seriousness,2024-07-31 20:03:51,case_1336
Resolve ticket,2024-08-01 15:16:21,case_1336
Resolve ticket,2024-08-02 18:26:31,case_1336
Closed,2024-09-09 08:39:55,case_1336
Assign seriousness,2024-07-31 20:19:55,case_1337
Create SW anomaly,2024-08-05 08:03:03,case_1337
Resolve ticket,2024-09-13 19:57:45,case_1337
Closed,2024-10-21 15:18:32,case_1337
Assign seriousness,2024-07-31 20:01:40,case_1338
Insert ticket,2024-08-01 20:48:06,case_1338
Resolve ticket,2024-08-08 13:57:14,case_1338
Closed,2024-09-24 08:59:39,case_1338
Assign seriousness,2024-07-31 21:14:41,case_1339
Resolve SW anomaly,2024-08-01 08:14:41,case_1339
Resolve ticket,2024-08-27 08:31:31,case_1339
Closed,2024-10-07 08:25:23,case_1339
Assign seriousness,2024-07-31 19:48:38,case_1340
VERIFIED,2024-08-05 13:37:50,case_1340
Resolve ticket,2024-08-19 13:05:43,case_1340
Closed,2024-09-23 08:26:17,case_1340
Assign seriousness,2024-07-31 20:47:48,case_1341
Schedule intervention,2024-07-31 20:47:48,case_1341
Resolve ticket,2024-08-09 12:11:31,case_1341
Closed,2024-09-30 15:59:24,case_1341
Assign seriousness,2024-08-01 04:00:19,case_1342
RESOLVED,2024-08-01 08:00:19,case_1342
Resolve ticket,2024-08-02 10:51:03,case_1342
Closed,2024-08-09 18:01:11,case_1342
Assign seriousness,2024-07-31 20:37:35,case_1343
Wait,2024-07-31 20:37:35,case_1343
Resolve ticket,2024-07-31 20:37:35,case_1343
Closed,2024-09-23 13:46:05,case_1343
Assign seriousness,2024-07-31 20:14:45,case_1344
Assign seriousness,2024-08-12 08:36:27,case_1344
Resolve ticket,2024-08-12 08:36:27,case_1344
Closed,2024-10-10 08:11:29,case_1344
Assign seriousness,2024-07-31 21:19:36,case_1345
VERIFIED,2024-08-07 14:11:49,case_1345
Resolve ticket,2024-08-21 08:41:32,case_1345
Closed,2024-08-26 14:40:47,case_1345
Assign seriousness,2024-07-31 21:56:26,case_1346
Resolve ticket,2024-08-07 08:20:19,case_1346
Resolve ticket,2024-08-07 08:20:19,case_1346
Closed,2024-08-20 14:10:53,case_1346
Assign seriousness,2024-07-31 20:02:13,case_1347
Resolve ticket,2024-08-05 08:14:31,case_1347
Resolve ticket,2024-08-12 08:45:34,case_1347
Closed,2024-09-30 08:30:43,case_1347
Assign seriousness,2024-07-31 19:31:49,case_1348
Resolve ticket,2024-08-05 08:59:26,case_1348
Resolve ticket,2024-08-07 08:49:13,case_1348
Closed,2024-09-18 20:28:37,case_1348
Assign seriousness,2024-07-31 21:36:06,case_1349
Assign seriousness,2024-08-09 08:28:09,case_1349
Resolve ticket,2024-08-12 08:03:39,case_1349
Closed,2024-09-16 08:17:38,case_1349
Assign seriousness,2024-07-31 20:14:28,case_1350
VERIFIED,2024-07-31 20:14:28,case_1350
Resolve ticket,2024-08-15 08:38:44,case_1350
Closed,2024-09-05 08:57:30,case_1350
Assign seriousness,2024-08-01 09:13:41,case_1351
INVALID,2024-08-01 09:13:41,case_1351
Resolve ticket,2024-08-08 20:13:17,case_1351
Closed,2024-09-26 15:08:41,case_1351
Assign seriousness,2024-07-31 21:49:41,case_1352
Create SW anomaly,2024-08-07 08:39:16,case_1352
Resolve ticket,2024-08-07 08:39:16,case_1352
Closed,2024-08-28 08:40:34,case_1352
Assign seriousness,2024-07-31 19:31:19,case_1353
VERIFIED,2024-08-07 08:50:28,case_1353
Resolve ticket,2024-08-20 08:28:03,case_1353
Closed,2024-09-19 08:20:40,case_1353
Assign seriousness,2024-07-31 19:36:03,case_1354
Insert ticket,2024-08-05 12:32:40,case_1354
Resolve ticket,2024-08-05 12:32:40,case_1354
Closed,2024-09-09 08:06:26,case_1354
Assign seriousness,2024-07-31 20:14:03,case_1355
Resolve ticket,2024-07-31 20:14:03,case_1355
Resolve ticket,2024-07-31 20:14:03,case_1355
Closed,2024-09-06 08:00:54,case_1355
Assign seriousness,2024-07-31 20:04:55,case_1356
Resolve ticket,2024-07-31 20:04:55,case_1356
Resolve ticket,2024-08-02 08:24:30,case_1356
Closed,2024-09-03 14:51:37,case_1356
Assign seriousness,2024-07-31 20:03:04,case_1358
Resolve ticket,2024-08-02 08:53:18,case_1358
Resolve ticket,2024-08-02 08:53:18,case_1358
Closed,2024-09-05 08:12:15,case_1358
Assign seriousness,2024-07-31 22:21:37,case_1359
Assign seriousness,2024-08-07 19:33:53,case_1359
Resolve ticket,2024-08-09 08:06:57,case_1359
Closed,2024-09-11 08:29:01,case_1359
Assign seriousness,2024-07-31 19:59:45,case_1360
Resolve ticket,2024-08-06 08:00:27,case_1360
Resolve ticket,2024-08-06 08:00:27,case_1360
Closed,2024-08-30 17:21:58,case_1360
Assign seriousness,2024-07-31 20:15:54,case_1361
Assign seriousness,2024-07-31 20:15:54,case_1361
Resolve ticket,2024-08-05 08:18:18,case_1361
Closed,2024-09-03 09:26:00,case_1361
Assign seriousness,2024-07-31 19:53:08,case_1362
Require upgrade,2024-08-08 18:17:00,case_1362
Resolve ticket,2024-08-13 08:02:10,case_1362
Closed,2024-09-18 08:21:41,case_1362
Assign seriousness,2024-07-31 19:43:36,case_1363
Assign seriousness,2024-07-31 19:43:36,case_1363
Resolve ticket,2024-08-06 18:56:30,case_1363
Closed,2024-08-26 09:21:41,case_1363
Assign seriousness,2024-07-31 21:37:14,case_1364
RESOLVED,2024-08-05 11:53:40,case_1364
Resolve ticket,2024-08-09 12:28:42,case_1364
Closed,2024-09-16 20:39:53,case_1364
Assign seriousness,2024-07-31 20:11:19,case_1365
Resolve ticket,2024-08-01 08:35:49,case_1365
Resolve ticket,2024-08-01 10:29:28,case_1365
Closed,2024-09-03 10:45:48,case_1365
Assign seriousness,2024-07-31 19:55:53,case_1366
Assign seriousness,2024-08-05 08:58:04,case_1366
Resolve ticket,2024-08-08 13:52:43,case_1366
Closed,2024-10-07 08:41:26,case_1366
Assign seriousness,2024-07-31 21:17:08,case_1367
Assign seriousness,2024-08-01 08:17:08,case_1367
Resolve ticket,2024-08-01 08:17:08,case_1367
Closed,2024-09-02 19:27:29,case_1367
Assign seriousness,2024-07-31 21:22:52,case_1368
Resolve ticket,2024-08-07 20:59:16,case_1368
Resolve ticket,2024-08-07 20:59:16,case_1368
Closed,2024-09-30 13:18:55,case_1368
Assign seriousness,2024-07-31 19:56:26,case_1369
Resolve ticket,2024-08-05 16:55:04,case_1369
Resolve ticket,2024-08-05 16:55:04,case_1369
Closed,2024-09-13 20:41:20,case_1369
Assign seriousness,2024-07-31 20:04:17,case_1370
INVALID,2024-07-31 20:04:17,case_1370
Resolve ticket,2024-08-08 08:03:52,case_1370
Closed,2024-09-02 08:40:36,case_1370
Assign seriousness,2024-07-31 22:17:29,case_1371
Resolve ticket,2024-08-01 08:17:29,case_1371
Resolve ticket,2024-08-01 19:13:10,case_1371
Closed,2024-08-26 08:55:59,case_1371
Assign seriousness,2024-07-31 20:03:44,case_1372
Resolve ticket,2024-08-02 08:59:35,case_1372
Resolve ticket,2024-08-02 08:59:35,case_1372
Closed,2024-09-09 17:53:27,case_1372
Assign seriousness,2024-07-31 21:30:35,case_1373
Require upgrade,2024-08-07 08:55:25,case_1373
Resolve ticket,2024-08-07 08:55:25,case_1373
Closed,2024-09-13 08:56:53,case_1373
Assign seriousness,2024-07-31 19:40:21,case_1374
Resolve ticket,2024-08-05 15:23:22,case_1374
Resolve ticket,2024-08-05 15:23:22,case_1374
Closed,2024-09-26 17:06:48,case_1374
Assign seriousness,2024-07-31 22:19:14,case_1375
INVALID,2024-08-05 08:43:02,case_1375
Resolve ticket,2024-08-12 19:42:38,case_1375
Closed,2024-09-13 16:00:52,case_1375
Assign seriousness,2024-07-31 20:02:33,case_1376
Assign seriousness,2024-08-07 19:43:58,case_1376
Resolve ticket,2024-08-09 08:48:26,case_1376
Closed,2024-09-17 08:05:20,case_1376
Assign seriousness,2024-07-31 22:14:39,case_1377
Resolve ticket,2024-08-01 08:14:39,case_1377
Resolve ticket,2024-08-02 08:37:41,case_1377
Closed,2024-08-19 08:32:29,case_1377
Assign seriousness,2024-07-31 20:30:25,case_1378
Schedule intervention,2024-08-02 12:02:17,case_1378
Resolve ticket,2024-08-12 08:52:25,case_1378
Closed,2024-09-05 08:15:39,case_1378
Assign seriousness,2024-07-31 20:47:09,case_1379
Resolve ticket,2024-08-05 16:58:33,case_1379
Resolve ticket,2024-08-08 14:10:24,case_1379
Closed,2024-09-17 08:13:21,case_1379
Assign seriousness,2024-07-31 20:14:18,case_1380
Insert ticket,2024-08-05 15:51:01,case_1380
Resolve ticket,2024-08-19 12:13:25,case_1380
Closed,2024-09-25 14:39:28,case_1380
Assign seriousness,2024-07-31 19:31:47,case_1381
Assign seriousness,2024-08-05 08:38:30,case_1381
Resolve ticket,2024-08-05 14:05:58,case_1381
Closed,2024-09-09 15:34:22,case_1381
Assign seriousness,2024-07-31 19:25:48,case_1382
Resolve ticket,2024-08-01 09:40:49,case_1382
Resolve ticket,2024-08-05 09:45:27,case_1382
Closed,2024-09-18 08:25:23,case_1382
Assign seriousness,2024-08-01 04:43:37,case_1384
Resolve ticket,2024-08-05 08:02:56,case_1384
Resolve ticket,2024-08-05 08:02:56,case_1384
Closed,2024-08-12 15:21:29,case_1384
Assign seriousness,2024-07-31 20:19:11,case_1385
Insert ticket,2024-08-05 19:20:13,case_1385
Resolve ticket,2024-08-19 08:30:03,case_1385
Closed,2024-09-20 18:45:47,case_1385
Assign seriousness,2024-07-31 21:21:12,case_1386
Resolve ticket,2024-08-05 19:13:34,case_1386
Resolve ticket,2024-08-06 08:47:08,case_1386
Closed,2024-09-06 16:58:44,case_1386
Assign seriousness,2024-07-31 21:45:50,case_1387
Create SW anomaly,2024-08-07 08:40:29,case_1387
Resolve ticket,2024-08-19 11:21:00,case_1387
Closed,2024-09-24 08:25:01,case_1387
Assign seriousness,2024-07-31 19:39:09,case_1388
Assign seriousness,2024-08-06 08:12:25,case_1388
Resolve ticket,2024-08-06 08:12:25,case_1388
Closed,2024-09-19 10:47:53,case_1388
Assign seriousness,2024-07-31 19:27:38,case_1389
Resolve ticket,2024-08-01 08:26:55,case_1389
Resolve ticket,2024-08-01 08:26:55,case_1389
Closed,2024-09-09 08:05:58,case_1389
Assign seriousness,2024-07-31 19:40:29,case_1390
Assign seriousness,2024-08-12 10:37:09,case_1390
Resolve ticket,2024-08-14 12:04:20,case_1390
Closed,2024-09-16 17:00:38,case_1390
Assign seriousness,2024-07-31 19:55:14,case_1391
INVALID,2024-08-06 18:35:04,case_1391
Resolve ticket,2024-08-14 08:34:39,case_1391
Closed,2024-09-23 09:12:39,case_1391
Assign seriousness,2024-07-31 22:12:57,case_1392
Resolve ticket,2024-08-02 08:36:19,case_1392
Resolve ticket,2024-08-02 08:36:19,case_1392
Closed,2024-08-22 09:25:34,case_1392
Assign seriousness,2024-08-01 10:39:20,case_1393
Resolve ticket,2024-08-01 16:19:54,case_1393
Resolve ticket,2024-08-01 16:19:54,case_1393
Closed,2024-09-02 08:47:11,case_1393
Assign seriousness,2024-07-31 23:45:56,case_1394
Insert ticket,2024-08-05 09:56:01,case_1394
Resolve ticket,2024-08-12 11:35:23,case_1394
Closed,2024-09-13 08:45:25,case_1394
Assign seriousness,2024-08-01 06:44:42,case_1395
Schedule intervention,2024-08-05 16:38:00,case_1395
Resolve ticket,2024-08-15 08:17:42,case_1395
Closed,2024-08-26 17:26:07,case_1395
Assign seriousness,2024-07-31 20:15:27,case_1396
Resolve ticket,2024-07-31 20:15:27,case_1396
Resolve ticket,2024-08-01 08:21:56,case_1396
Closed,2024-08-19 16:34:47,case_1396
Assign seriousness,2024-07-31 22:32:37,case_1397
Create SW anomaly,2024-08-06 08:01:27,case_1397
Resolve ticket,2024-09-13 14:15:11,case_1397
Closed,2024-10-30 08:31:13,case_1397
Assign seriousness,2024-07-31 20:17:30,case_1398
Resolve ticket,2024-08-01 08:07:10,case_1398
Resolve ticket,2024-08-05 08:19:52,case_1398
Closed,2024-09-09 14:03:11,case_1398
Assign seriousness,2024-07-31 21:22:23,case_1399
Resolve ticket,2024-08-01 08:15:39,case_1399
Resolve ticket,2024-08-01 08:15:39,case_1399
Closed,2024-08-30 08:16:37,case_1399
