case_id,prefix,k,next_act
925,assign_seriousness take_in_charge_ticket,1,resolve_ticket
925,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
925,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
926,assign_seriousness take_in_charge_ticket,1,resolve_ticket
926,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
926,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
927,assign_seriousness take_in_charge_ticket,1,resolve_ticket
927,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
927,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
928,assign_seriousness take_in_charge_ticket,1,resolve_ticket
928,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
928,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
929,assign_seriousness assign_seriousness,1,take_in_charge_ticket
929,assign_seriousness assign_seriousness take_in_charge_ticket,2,wait
929,assign_seriousness assign_seriousness take_in_charge_ticket wait,3,take_in_charge_ticket
929,assign_seriousness assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,4,resolve_ticket
929,assign_seriousness assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,5,closed
929,assign_seriousness assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,6,[EOC]
931,assign_seriousness take_in_charge_ticket,1,resolve_ticket
931,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
931,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
932,assign_seriousness resolve_ticket,1,closed
932,assign_seriousness resolve_ticket closed,2,[EOC]
933,assign_seriousness assign_seriousness,1,take_in_charge_ticket
933,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
933,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
933,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
935,assign_seriousness take_in_charge_ticket,1,resolve_ticket
935,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
935,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
936,assign_seriousness take_in_charge_ticket,1,wait
936,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
936,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
936,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
936,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
940,assign_seriousness take_in_charge_ticket,1,resolve_ticket
940,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
940,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
941,assign_seriousness take_in_charge_ticket,1,wait
941,assign_seriousness take_in_charge_ticket wait,2,resolve_ticket
941,assign_seriousness take_in_charge_ticket wait resolve_ticket,3,closed
941,assign_seriousness take_in_charge_ticket wait resolve_ticket closed,4,[EOC]
942,assign_seriousness take_in_charge_ticket,1,resolve_ticket
942,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
942,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
943,assign_seriousness take_in_charge_ticket,1,resolve_ticket
943,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
943,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
944,assign_seriousness take_in_charge_ticket,1,take_in_charge_ticket
944,assign_seriousness take_in_charge_ticket take_in_charge_ticket,2,take_in_charge_ticket
944,assign_seriousness take_in_charge_ticket take_in_charge_ticket take_in_charge_ticket,3,wait
944,assign_seriousness take_in_charge_ticket take_in_charge_ticket take_in_charge_ticket wait,4,wait
944,assign_seriousness take_in_charge_ticket take_in_charge_ticket take_in_charge_ticket wait wait,5,take_in_charge_ticket
944,assign_seriousness take_in_charge_ticket take_in_charge_ticket take_in_charge_ticket wait wait take_in_charge_ticket,6,resolve_ticket
944,assign_seriousness take_in_charge_ticket take_in_charge_ticket take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket,7,closed
944,assign_seriousness take_in_charge_ticket take_in_charge_ticket take_in_charge_ticket wait wait take_in_charge_ticket resolve_ticket closed,8,[EOC]
945,assign_seriousness assign_seriousness,1,take_in_charge_ticket
945,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
945,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
945,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
946,assign_seriousness take_in_charge_ticket,1,resolve_ticket
946,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
946,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
947,assign_seriousness assign_seriousness,1,assign_seriousness
947,assign_seriousness assign_seriousness assign_seriousness,2,take_in_charge_ticket
947,assign_seriousness assign_seriousness assign_seriousness take_in_charge_ticket,3,wait
947,assign_seriousness assign_seriousness assign_seriousness take_in_charge_ticket wait,4,resolve_ticket
947,assign_seriousness assign_seriousness assign_seriousness take_in_charge_ticket wait resolve_ticket,5,closed
947,assign_seriousness assign_seriousness assign_seriousness take_in_charge_ticket wait resolve_ticket closed,6,[EOC]
948,assign_seriousness wait,1,take_in_charge_ticket
948,assign_seriousness wait take_in_charge_ticket,2,wait
948,assign_seriousness wait take_in_charge_ticket wait,3,take_in_charge_ticket
948,assign_seriousness wait take_in_charge_ticket wait take_in_charge_ticket,4,resolve_ticket
948,assign_seriousness wait take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,5,closed
948,assign_seriousness wait take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,6,[EOC]
952,assign_seriousness take_in_charge_ticket,1,wait
952,assign_seriousness take_in_charge_ticket wait,2,resolve_ticket
952,assign_seriousness take_in_charge_ticket wait resolve_ticket,3,closed
952,assign_seriousness take_in_charge_ticket wait resolve_ticket closed,4,[EOC]
953,assign_seriousness take_in_charge_ticket,1,resolve_ticket
953,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
953,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
955,assign_seriousness take_in_charge_ticket,1,resolve_ticket
955,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
955,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
956,assign_seriousness take_in_charge_ticket,1,resolve_ticket
956,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
956,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
957,assign_seriousness take_in_charge_ticket,1,resolve_ticket
957,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
957,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
958,assign_seriousness take_in_charge_ticket,1,wait
958,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
958,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
958,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
958,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
960,assign_seriousness take_in_charge_ticket,1,resolve_ticket
960,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
960,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
965,assign_seriousness take_in_charge_ticket,1,wait
965,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
965,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
965,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
965,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
966,assign_seriousness take_in_charge_ticket,1,wait
966,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
966,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
966,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
966,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
969,assign_seriousness assign_seriousness,1,take_in_charge_ticket
969,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
969,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
969,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
971,insert_ticket assign_seriousness,1,take_in_charge_ticket
971,insert_ticket assign_seriousness take_in_charge_ticket,2,resolve_ticket
971,insert_ticket assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
971,insert_ticket assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
973,assign_seriousness assign_seriousness,1,take_in_charge_ticket
973,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
973,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,take_in_charge_ticket
973,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket,4,wait
973,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket wait,5,take_in_charge_ticket
973,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket,6,resolve_ticket
973,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,7,closed
973,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,8,[EOC]
974,assign_seriousness assign_seriousness,1,take_in_charge_ticket
974,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
974,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
974,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
975,assign_seriousness take_in_charge_ticket,1,resolve_ticket
975,assign_seriousness take_in_charge_ticket resolve_ticket,2,resolve_ticket
975,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket,3,closed
975,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed,4,[EOC]
976,assign_seriousness take_in_charge_ticket,1,resolve_ticket
976,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
976,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
977,assign_seriousness take_in_charge_ticket,1,wait
977,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
977,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
977,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
977,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
978,assign_seriousness assign_seriousness,1,take_in_charge_ticket
978,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
978,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
978,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
982,assign_seriousness take_in_charge_ticket,1,resolve_ticket
982,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
982,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
983,assign_seriousness resolve_ticket,1,closed
983,assign_seriousness resolve_ticket closed,2,[EOC]
985,assign_seriousness take_in_charge_ticket,1,resolve_ticket
985,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
985,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
987,assign_seriousness take_in_charge_ticket,1,resolve_ticket
987,assign_seriousness take_in_charge_ticket resolve_ticket,2,take_in_charge_ticket
987,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket,3,resolve_ticket
987,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket resolve_ticket,4,closed
987,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket resolve_ticket closed,5,[EOC]
991,assign_seriousness take_in_charge_ticket,1,wait
991,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
991,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
991,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
991,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
992,assign_seriousness take_in_charge_ticket,1,resolve_ticket
992,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
992,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
993,assign_seriousness take_in_charge_ticket,1,wait
993,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
993,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
993,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
993,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
994,assign_seriousness take_in_charge_ticket,1,resolve_ticket
994,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
994,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
995,assign_seriousness take_in_charge_ticket,1,wait
995,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
995,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
995,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
995,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
996,assign_seriousness take_in_charge_ticket,1,resolve_ticket
996,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
996,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
997,assign_seriousness take_in_charge_ticket,1,resolve_ticket
997,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
997,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1000,assign_seriousness assign_seriousness,1,take_in_charge_ticket
1000,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
1000,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
1000,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
1002,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1002,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1002,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1003,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1003,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1003,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1004,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1004,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1004,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1005,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1005,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1005,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1006,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1006,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1006,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1008,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1008,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1008,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1011,insert_ticket assign_seriousness,1,take_in_charge_ticket
1011,insert_ticket assign_seriousness take_in_charge_ticket,2,resolve_ticket
1011,insert_ticket assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
1011,insert_ticket assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
1012,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1012,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1012,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1013,assign_seriousness resolve_ticket,1,closed
1013,assign_seriousness resolve_ticket closed,2,[EOC]
1014,assign_seriousness take_in_charge_ticket,1,wait
1014,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
1014,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
1014,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
1014,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
1015,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1015,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1015,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1016,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1016,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1016,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1018,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1018,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1018,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1021,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1021,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1021,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1022,assign_seriousness assign_seriousness,1,take_in_charge_ticket
1022,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
1022,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
1022,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
1024,assign_seriousness assign_seriousness,1,take_in_charge_ticket
1024,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
1024,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
1024,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
1025,assign_seriousness take_in_charge_ticket,1,wait
1025,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
1025,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
1025,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
1025,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
1028,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1028,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1028,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1030,assign_seriousness assign_seriousness,1,take_in_charge_ticket
1030,assign_seriousness assign_seriousness take_in_charge_ticket,2,create_sw_anomaly
1030,assign_seriousness assign_seriousness take_in_charge_ticket create_sw_anomaly,3,resolve_ticket
1030,assign_seriousness assign_seriousness take_in_charge_ticket create_sw_anomaly resolve_ticket,4,closed
1030,assign_seriousness assign_seriousness take_in_charge_ticket create_sw_anomaly resolve_ticket closed,5,[EOC]
1031,assign_seriousness take_in_charge_ticket,1,wait
1031,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
1031,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
1031,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
1031,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
1033,assign_seriousness take_in_charge_ticket,1,wait
1033,assign_seriousness take_in_charge_ticket wait,2,resolve_ticket
1033,assign_seriousness take_in_charge_ticket wait resolve_ticket,3,closed
1033,assign_seriousness take_in_charge_ticket wait resolve_ticket closed,4,[EOC]
1034,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1034,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1034,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1035,assign_seriousness assign_seriousness,1,take_in_charge_ticket
1035,assign_seriousness assign_seriousness take_in_charge_ticket,2,wait
1035,assign_seriousness assign_seriousness take_in_charge_ticket wait,3,take_in_charge_ticket
1035,assign_seriousness assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,4,resolve_ticket
1035,assign_seriousness assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,5,closed
1035,assign_seriousness assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,6,[EOC]
1037,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1037,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1037,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1040,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1040,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1040,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1044,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1044,assign_seriousness take_in_charge_ticket resolve_ticket,2,take_in_charge_ticket
1044,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket,3,wait
1044,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket wait,4,take_in_charge_ticket
1044,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket,5,resolve_ticket
1044,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,6,closed
1044,assign_seriousness take_in_charge_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,7,[EOC]
1045,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1045,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1045,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1047,assign_seriousness assign_seriousness,1,take_in_charge_ticket
1047,assign_seriousness assign_seriousness take_in_charge_ticket,2,wait
1047,assign_seriousness assign_seriousness take_in_charge_ticket wait,3,resolve_ticket
1047,assign_seriousness assign_seriousness take_in_charge_ticket wait resolve_ticket,4,closed
1047,assign_seriousness assign_seriousness take_in_charge_ticket wait resolve_ticket closed,5,[EOC]
1048,assign_seriousness take_in_charge_ticket,1,wait
1048,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
1048,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
1048,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,closed
1048,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,5,[EOC]
1049,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1049,assign_seriousness take_in_charge_ticket resolve_ticket,2,resolve_ticket
1049,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket,3,closed
1049,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed,4,[EOC]
1050,assign_seriousness take_in_charge_ticket,1,wait
1050,assign_seriousness take_in_charge_ticket wait,2,take_in_charge_ticket
1050,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,3,resolve_ticket
1050,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,4,take_in_charge_ticket
1050,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket take_in_charge_ticket,5,wait
1050,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket take_in_charge_ticket wait,6,take_in_charge_ticket
1050,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket,7,resolve_ticket
1050,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,8,closed
1050,assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket take_in_charge_ticket wait take_in_charge_ticket resolve_ticket closed,9,[EOC]
1051,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1051,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1051,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1052,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1052,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1052,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1053,assign_seriousness assign_seriousness,1,take_in_charge_ticket
1053,assign_seriousness assign_seriousness take_in_charge_ticket,2,wait
1053,assign_seriousness assign_seriousness take_in_charge_ticket wait,3,resolve_ticket
1053,assign_seriousness assign_seriousness take_in_charge_ticket wait resolve_ticket,4,closed
1053,assign_seriousness assign_seriousness take_in_charge_ticket wait resolve_ticket closed,5,[EOC]
1055,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1055,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1055,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1059,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1059,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1059,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1060,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1060,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1060,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1061,assign_seriousness assign_seriousness,1,take_in_charge_ticket
1061,assign_seriousness assign_seriousness take_in_charge_ticket,2,wait
1061,assign_seriousness assign_seriousness take_in_charge_ticket wait,3,resolve_ticket
1061,assign_seriousness assign_seriousness take_in_charge_ticket wait resolve_ticket,4,closed
1061,assign_seriousness assign_seriousness take_in_charge_ticket wait resolve_ticket closed,5,[EOC]
1062,take_in_charge_ticket wait,1,resolve_ticket
1062,take_in_charge_ticket wait resolve_ticket,2,closed
1062,take_in_charge_ticket wait resolve_ticket closed,3,[EOC]
1065,assign_seriousness resolve_ticket,1,closed
1065,assign_seriousness resolve_ticket closed,2,[EOC]
1067,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1067,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1067,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1069,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1069,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1069,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1071,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1071,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1071,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1073,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1073,assign_seriousness take_in_charge_ticket resolve_ticket,2,closed
1073,assign_seriousness take_in_charge_ticket resolve_ticket closed,3,[EOC]
1074,assign_seriousness take_in_charge_ticket,1,wait
1074,assign_seriousness take_in_charge_ticket wait,2,resolve_ticket
1074,assign_seriousness take_in_charge_ticket wait resolve_ticket,3,closed
1074,assign_seriousness take_in_charge_ticket wait resolve_ticket closed,4,[EOC]
1077,assign_seriousness assign_seriousness,1,take_in_charge_ticket
1077,assign_seriousness assign_seriousness take_in_charge_ticket,2,resolve_ticket
1077,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket,3,closed
1077,assign_seriousness assign_seriousness take_in_charge_ticket resolve_ticket closed,4,[EOC]
1078,assign_seriousness take_in_charge_ticket,1,resolve_ticket
1078,assign_seriousness take_in_charge_ticket resolve_ticket,2,resolve_ticket
1078,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket,3,closed
1078,assign_seriousness take_in_charge_ticket resolve_ticket resolve_ticket closed,4,[EOC]
1080,insert_ticket assign_seriousness,1,take_in_charge_ticket
1080,insert_ticket assign_seriousness take_in_charge_ticket,2,wait
1080,insert_ticket assign_seriousness take_in_charge_ticket wait,3,take_in_charge_ticket
1080,insert_ticket assign_seriousness take_in_charge_ticket wait take_in_charge_ticket,4,resolve_ticket
1080,insert_ticket assign_seriousness take_in_charge_ticket wait take_in_charge_ticket resolve_ticket,5,closed
