concept:name,time:timestamp,case:concept:name
Resolve ticket,2024-08-20 08:32:14,case_2387
Closed,2024-09-30 08:53:17,case_2387
Assign seriousness,2024-08-01 03:52:02,case_2388
Take in charge ticket,2024-08-14 08:41:48,case_2388
INVALID,2024-08-14 14:23:29,case_2388
Insert ticket,2024-08-22 08:23:04,case_2388
Resolve ticket,2024-08-26 08:31:30,case_2388
Closed,2024-09-30 08:54:04,case_2388
Assign seriousness,2024-07-31 23:40:55,case_2389
Take in charge ticket,2024-08-05 19:48:34,case_2389
Insert ticket,2024-08-09 10:58:15,case_2389
Schedule intervention,2024-08-12 18:13:26,case_2389
Resolve ticket,2024-08-22 08:57:38,case_2389
Closed,2024-10-07 08:08:31,case_2389
Assign seriousness,2024-08-01 16:14:43,case_2390
Take in charge ticket,2024-08-01 16:14:43,case_2390
Require upgrade,2024-08-14 08:02:01,case_2390
Require upgrade,2024-08-16 08:26:38,case_2390
Resolve ticket,2024-08-27 08:32:17,case_2390
Closed,2024-10-07 08:40:09,case_2390
Assign seriousness,2024-07-31 23:11:22,case_2391
Take in charge ticket,2024-08-01 08:11:22,case_2391
VERIFIED,2024-08-01 08:11:22,case_2391
Insert ticket,2024-08-15 08:36:03,case_2391
Resolve ticket,2024-08-22 08:41:42,case_2391
Closed,2024-09-20 08:02:32,case_2391
Assign seriousness,2024-07-31 23:58:20,case_2392
Take in charge ticket,2024-08-01 08:58:20,case_2392
Insert ticket,2024-08-12 10:49:13,case_2392
Insert ticket,2024-08-14 08:14:28,case_2392
Resolve ticket,2024-08-15 11:21:06,case_2392
Closed,2024-09-18 17:17:42,case_2392
Assign seriousness,2024-08-01 02:01:37,case_2393
Take in charge ticket,2024-08-08 08:02:43,case_2393
Schedule intervention,2024-08-23 08:28:08,case_2393
Resolve SW anomaly,2024-08-28 15:06:11,case_2393
Resolve ticket,2024-09-27 15:10:14,case_2393
Closed,2024-10-24 08:01:59,case_2393
Assign seriousness,2024-07-31 23:10:57,case_2394
Take in charge ticket,2024-08-01 08:10:57,case_2394
Insert ticket,2024-08-07 08:47:41,case_2394
VERIFIED,2024-08-12 20:02:03,case_2394
Resolve ticket,2024-08-26 08:53:00,case_2394
Closed,2024-09-25 19:37:03,case_2394
Assign seriousness,2024-08-01 00:09:21,case_2395
Take in charge ticket,2024-08-05 20:47:22,case_2395
Insert ticket,2024-08-12 16:47:35,case_2395
Wait,2024-08-19 16:08:21,case_2395
Resolve ticket,2024-09-02 13:12:55,case_2395
Closed,2024-09-30 08:47:05,case_2395
Assign seriousness,2024-07-31 23:54:44,case_2396
Take in charge ticket,2024-08-01 08:54:44,case_2396
Wait,2024-08-01 08:54:44,case_2396
Require upgrade,2024-08-23 08:51:57,case_2396
Resolve ticket,2024-09-04 08:01:03,case_2396
Closed,2024-10-04 08:49:58,case_2396
Assign seriousness,2024-08-01 04:43:35,case_2397
Take in charge ticket,2024-08-01 08:43:35,case_2397
Insert ticket,2024-08-19 10:01:54,case_2397
Wait,2024-08-19 10:01:54,case_2397
Resolve ticket,2024-08-26 17:50:23,case_2397
Closed,2024-10-03 08:35:54,case_2397
Assign seriousness,2024-08-01 00:34:27,case_2398
Take in charge ticket,2024-08-07 08:27:33,case_2398
Insert ticket,2024-08-16 13:22:48,case_2398
Schedule intervention,2024-08-26 11:13:36,case_2398
Resolve ticket,2024-09-05 08:22:13,case_2398
Closed,2024-09-25 11:44:32,case_2398
Assign seriousness,2024-08-01 00:18:07,case_2399
Take in charge ticket,2024-08-02 08:54:50,case_2399
Wait,2024-08-07 08:43:30,case_2399
Resolve SW anomaly,2024-09-02 08:08:05,case_2399
Resolve ticket,2024-09-13 19:31:30,case_2399
Closed,2024-10-30 09:14:47,case_2399
Assign seriousness,2024-08-01 00:08:30,case_2400
Take in charge ticket,2024-08-09 08:28:01,case_2400
Require upgrade,2024-08-14 17:34:08,case_2400
Require upgrade,2024-08-16 18:07:59,case_2400
Resolve ticket,2024-08-16 18:07:59,case_2400
Closed,2024-09-27 20:13:42,case_2400
Assign seriousness,2024-08-01 00:33:39,case_2401
Take in charge ticket,2024-08-06 08:31:39,case_2401
Create SW anomaly,2024-08-06 08:31:39,case_2401
Schedule intervention,2024-08-08 11:41:31,case_2401
Resolve ticket,2024-08-19 12:57:48,case_2401
Closed,2024-09-03 16:25:17,case_2401
Assign seriousness,2024-08-01 02:52:35,case_2402
Take in charge ticket,2024-08-01 08:52:35,case_2402
Require upgrade,2024-08-02 08:03:24,case_2402
Schedule intervention,2024-08-14 17:05:14,case_2402
Resolve ticket,2024-08-23 15:35:57,case_2402
Closed,2024-09-06 08:36:29,case_2402
Assign seriousness,2024-07-31 23:40:33,case_2403
Take in charge ticket,2024-08-15 08:30:21,case_2403
Wait,2024-08-26 08:30:01,case_2403
Wait,2024-08-26 08:30:01,case_2403
Resolve ticket,2024-09-09 08:31:29,case_2403
Closed,2024-10-16 17:44:27,case_2403
Assign seriousness,2024-07-31 23:33:52,case_2404
Take in charge ticket,2024-08-12 08:36:04,case_2404
Wait,2024-08-12 08:36:04,case_2404
Resolve SW anomaly,2024-08-28 08:02:16,case_2404
Resolve ticket,2024-09-16 08:11:36,case_2404
Closed,2024-10-03 08:58:19,case_2404
Assign seriousness,2024-08-01 00:32:52,case_2405
Take in charge ticket,2024-08-07 17:14:35,case_2405
Create SW anomaly,2024-08-15 08:59:41,case_2405
Create SW anomaly,2024-08-15 10:04:45,case_2405
Resolve ticket,2024-08-15 10:04:45,case_2405
Closed,2024-09-25 08:20:39,case_2405
Assign seriousness,2024-08-01 00:28:37,case_2406
Take in charge ticket,2024-08-01 08:21:14,case_2406
Require upgrade,2024-08-12 08:19:05,case_2406
Create SW anomaly,2024-08-16 08:42:44,case_2406
Resolve ticket,2024-08-16 08:42:44,case_2406
Closed,2024-09-09 18:46:06,case_2406
Assign seriousness,2024-08-01 03:34:57,case_2407
Take in charge ticket,2024-08-05 08:45:37,case_2407
Insert ticket,2024-08-08 08:22:13,case_2407
RESOLVED,2024-08-14 08:47:17,case_2407
Resolve ticket,2024-08-19 08:14:28,case_2407
Closed,2024-09-27 20:36:18,case_2407
Assign seriousness,2024-07-31 23:47:24,case_2408
Take in charge ticket,2024-08-12 17:50:39,case_2408
Require upgrade,2024-08-20 08:25:33,case_2408
Insert ticket,2024-08-29 14:20:36,case_2408
Resolve ticket,2024-09-06 19:47:59,case_2408
Closed,2024-10-02 08:48:13,case_2408
Assign seriousness,2024-08-01 01:20:29,case_2409
Take in charge ticket,2024-08-08 19:18:20,case_2409
INVALID,2024-08-20 10:53:01,case_2409
VERIFIED,2024-08-20 10:59:26,case_2409
Resolve ticket,2024-09-02 08:24:40,case_2409
Closed,2024-09-24 08:29:26,case_2409
Assign seriousness,2024-08-01 00:07:13,case_2410
Take in charge ticket,2024-08-08 08:31:15,case_2410
Insert ticket,2024-08-16 12:31:22,case_2410
Require upgrade,2024-08-20 15:22:02,case_2410
Resolve ticket,2024-08-29 19:28:52,case_2410
Closed,2024-09-27 15:37:58,case_2410
Assign seriousness,2024-08-01 00:43:04,case_2411
Take in charge ticket,2024-08-08 11:33:28,case_2411
Insert ticket,2024-08-16 08:57:42,case_2411
INVALID,2024-08-19 11:03:47,case_2411
Resolve ticket,2024-08-27 08:03:22,case_2411
Closed,2024-09-27 08:46:59,case_2411
Assign seriousness,2024-07-31 23:52:17,case_2412
Take in charge ticket,2024-08-01 08:52:17,case_2412
Create SW anomaly,2024-08-01 08:52:17,case_2412
Schedule intervention,2024-08-01 19:12:58,case_2412
Resolve ticket,2024-08-12 08:27:35,case_2412
Closed,2024-09-30 08:55:45,case_2412
Assign seriousness,2024-08-01 05:19:42,case_2413
Take in charge ticket,2024-08-01 08:19:42,case_2413
Wait,2024-08-05 14:57:19,case_2413
Resolve SW anomaly,2024-08-07 08:14:55,case_2413
Resolve ticket,2024-08-27 08:24:23,case_2413
Closed,2024-09-11 08:15:55,case_2413
Assign seriousness,2024-08-01 02:01:11,case_2414
Take in charge ticket,2024-08-02 10:34:13,case_2414
Create SW anomaly,2024-08-05 10:53:23,case_2414
Schedule intervention,2024-08-12 18:06:15,case_2414
Resolve ticket,2024-08-22 08:22:39,case_2414
Closed,2024-09-09 19:45:57,case_2414
Assign seriousness,2024-07-31 23:24:07,case_2415
Take in charge ticket,2024-08-09 16:56:22,case_2415
VERIFIED,2024-08-16 08:38:47,case_2415
Schedule intervention,2024-09-02 08:43:23,case_2415
Resolve ticket,2024-09-11 14:38:15,case_2415
Closed,2024-10-08 08:11:17,case_2415
Assign seriousness,2024-07-31 23:24:41,case_2416
Take in charge ticket,2024-08-05 19:25:22,case_2416
Schedule intervention,2024-08-12 19:40:23,case_2416
VERIFIED,2024-08-19 13:14:50,case_2416
Resolve ticket,2024-09-02 08:19:39,case_2416
Closed,2024-10-01 20:41:27,case_2416
Assign seriousness,2024-07-31 23:19:07,case_2417
Take in charge ticket,2024-08-05 08:32:03,case_2417
Resolve SW anomaly,2024-08-26 12:07:06,case_2417
Schedule intervention,2024-09-04 08:06:17,case_2417
Resolve ticket,2024-09-13 09:03:34,case_2417
Closed,2024-10-10 08:04:38,case_2417
Assign seriousness,2024-07-31 23:55:33,case_2418
Take in charge ticket,2024-08-01 08:55:33,case_2418
Create SW anomaly,2024-08-01 17:10:30,case_2418
VERIFIED,2024-08-09 08:46:00,case_2418
Resolve ticket,2024-08-22 08:35:10,case_2418
Closed,2024-09-30 20:42:32,case_2418
Assign seriousness,2024-08-01 16:06:15,case_2419
Take in charge ticket,2024-08-01 16:06:15,case_2419
Insert ticket,2024-08-05 20:18:35,case_2419
Wait,2024-08-07 15:50:51,case_2419
Resolve ticket,2024-09-02 08:17:00,case_2419
Closed,2024-10-01 15:04:12,case_2419
Assign seriousness,2024-07-31 23:46:50,case_2420
Take in charge ticket,2024-08-07 08:30:17,case_2420
Require upgrade,2024-08-14 08:05:25,case_2420
Insert ticket,2024-08-29 08:17:01,case_2420
Resolve ticket,2024-09-05 19:27:14,case_2420
Closed,2024-10-02 08:52:20,case_2420
Assign seriousness,2024-08-01 01:09:48,case_2421
Take in charge ticket,2024-08-08 17:01:27,case_2421
Insert ticket,2024-08-08 17:01:27,case_2421
Create SW anomaly,2024-08-08 17:01:27,case_2421
Resolve ticket,2024-08-08 17:01:27,case_2421
Closed,2024-09-09 08:47:55,case_2421
Assign seriousness,2024-07-31 23:08:04,case_2422
Take in charge ticket,2024-08-05 08:19:31,case_2422
INVALID,2024-08-12 08:52:08,case_2422
Wait,2024-08-19 19:51:43,case_2422
Resolve ticket,2024-08-20 14:42:37,case_2422
Closed,2024-09-20 08:14:49,case_2422
Assign seriousness,2024-08-01 00:08:32,case_2423
Take in charge ticket,2024-08-01 08:08:32,case_2423
Require upgrade,2024-08-12 09:30:29,case_2423
Schedule intervention,2024-08-26 08:42:11,case_2423
Resolve ticket,2024-09-04 09:44:59,case_2423
Closed,2024-10-25 11:59:06,case_2423
Assign seriousness,2024-07-31 23:42:33,case_2424
Take in charge ticket,2024-08-01 08:42:33,case_2424
Insert ticket,2024-08-02 08:10:07,case_2424
Schedule intervention,2024-08-02 08:10:07,case_2424
Resolve ticket,2024-08-12 13:29:15,case_2424
Closed,2024-09-19 08:40:56,case_2424
Assign seriousness,2024-07-31 23:48:04,case_2425
Take in charge ticket,2024-08-07 18:36:15,case_2425
Resolve SW anomaly,2024-08-29 08:11:18,case_2425
Wait,2024-09-02 10:43:03,case_2425
Resolve ticket,2024-09-17 08:13:18,case_2425
Closed,2024-10-14 08:42:50,case_2425
Assign seriousness,2024-07-31 23:41:30,case_2426
Take in charge ticket,2024-08-01 08:41:30,case_2426
Insert ticket,2024-08-05 08:19:53,case_2426
Insert ticket,2024-08-05 08:19:53,case_2426
Resolve ticket,2024-08-14 18:59:13,case_2426
Closed,2024-09-26 08:31:15,case_2426
Assign seriousness,2024-08-01 01:38:22,case_2427
Take in charge ticket,2024-08-05 19:15:09,case_2427
Wait,2024-08-16 08:46:29,case_2427
Wait,2024-08-16 08:46:29,case_2427
Resolve ticket,2024-08-16 08:46:29,case_2427
Closed,2024-08-23 09:02:26,case_2427
Assign seriousness,2024-08-01 00:20:24,case_2428
Take in charge ticket,2024-08-01 08:20:24,case_2428
Insert ticket,2024-08-07 09:25:02,case_2428
Insert ticket,2024-08-12 20:15:53,case_2428
Resolve ticket,2024-08-16 11:20:19,case_2428
Closed,2024-09-02 10:59:54,case_2428
Assign seriousness,2024-07-31 23:05:39,case_2429
Take in charge ticket,2024-08-08 08:30:30,case_2429
INVALID,2024-08-14 17:00:30,case_2429
Insert ticket,2024-08-22 08:00:06,case_2429
Resolve ticket,2024-08-22 08:00:06,case_2429
Closed,2024-09-27 11:27:14,case_2429
Assign seriousness,2024-07-31 23:04:36,case_2430
Take in charge ticket,2024-08-05 08:53:59,case_2430
Schedule intervention,2024-08-05 08:53:59,case_2430
VERIFIED,2024-08-12 11:22:08,case_2430
Resolve ticket,2024-08-26 08:23:52,case_2430
Closed,2024-10-11 08:25:40,case_2430
Assign seriousness,2024-07-31 23:48:50,case_2431
Take in charge ticket,2024-08-02 10:26:01,case_2431
Resolve SW anomaly,2024-08-23 14:01:04,case_2431
RESOLVED,2024-09-02 08:19:13,case_2431
Resolve ticket,2024-09-04 08:14:25,case_2431
Closed,2024-09-30 08:34:45,case_2431
Assign seriousness,2024-07-31 23:49:29,case_2432
Take in charge ticket,2024-08-08 13:08:37,case_2432
Schedule intervention,2024-08-09 08:21:11,case_2432
Insert ticket,2024-08-14 14:03:38,case_2432
Resolve ticket,2024-08-16 08:46:58,case_2432
Closed,2024-08-26 17:47:01,case_2432
Assign seriousness,2024-07-31 23:39:00,case_2433
Take in charge ticket,2024-08-01 08:39:00,case_2433
Schedule intervention,2024-08-01 08:39:00,case_2433
Insert ticket,2024-08-06 11:15:33,case_2433
Resolve ticket,2024-08-06 11:15:33,case_2433
Closed,2024-09-18 19:17:41,case_2433
Assign seriousness,2024-07-31 23:47:43,case_2434
Take in charge ticket,2024-08-05 08:54:26,case_2434
Create SW anomaly,2024-08-06 10:54:49,case_2434
Insert ticket,2024-08-13 08:50:56,case_2434
Resolve ticket,2024-08-20 08:59:05,case_2434
Closed,2024-09-23 15:18:25,case_2434
Assign seriousness,2024-08-01 00:12:06,case_2435
Take in charge ticket,2024-08-01 08:12:06,case_2435
Insert ticket,2024-08-01 08:12:06,case_2435
Require upgrade,2024-08-01 19:19:12,case_2435
Resolve ticket,2024-08-06 14:31:28,case_2435
Closed,2024-09-09 08:33:35,case_2435
Assign seriousness,2024-07-31 23:57:50,case_2436
Take in charge ticket,2024-08-01 15:36:41,case_2436
Wait,2024-08-08 13:46:41,case_2436
Create SW anomaly,2024-08-12 14:37:20,case_2436
Resolve ticket,2024-08-27 08:44:50,case_2436
Closed,2024-10-14 17:14:52,case_2436
Assign seriousness,2024-08-01 00:00:10,case_2437
Take in charge ticket,2024-08-05 12:50:15,case_2437
INVALID,2024-08-12 16:47:37,case_2437
Require upgrade,2024-08-20 08:47:13,case_2437
Resolve ticket,2024-08-26 08:52:40,case_2437
Closed,2024-09-18 08:56:34,case_2437
Assign seriousness,2024-07-31 23:19:36,case_2438
Take in charge ticket,2024-08-01 08:19:36,case_2438
Wait,2024-08-08 15:06:36,case_2438
Schedule intervention,2024-08-13 20:28:12,case_2438
Resolve ticket,2024-08-22 12:46:53,case_2438
Closed,2024-10-14 17:21:16,case_2438
Assign seriousness,2024-08-01 16:40:28,case_2439
Take in charge ticket,2024-08-06 08:32:38,case_2439
Insert ticket,2024-08-06 08:32:38,case_2439
Require upgrade,2024-08-07 17:51:56,case_2439
Resolve ticket,2024-08-20 08:02:15,case_2439
Closed,2024-10-11 18:45:16,case_2439
Assign seriousness,2024-08-01 03:33:37,case_2440
Take in charge ticket,2024-08-01 08:33:37,case_2440
Insert ticket,2024-08-05 15:48:04,case_2440
Create SW anomaly,2024-08-05 15:48:04,case_2440
Resolve ticket,2024-08-19 08:32:16,case_2440
Closed,2024-09-20 10:13:42,case_2440
Assign seriousness,2024-07-31 23:35:58,case_2441
Take in charge ticket,2024-08-07 08:32:49,case_2441
Insert ticket,2024-08-19 08:03:55,case_2441
INVALID,2024-08-19 13:32:32,case_2441
Resolve ticket,2024-08-27 08:32:08,case_2441
Closed,2024-09-30 14:32:10,case_2441
Assign seriousness,2024-07-31 23:16:09,case_2442
Take in charge ticket,2024-08-05 08:33:14,case_2442
Insert ticket,2024-08-12 17:59:12,case_2442
Insert ticket,2024-08-14 13:46:49,case_2442
Resolve ticket,2024-08-19 08:37:06,case_2442
Closed,2024-10-08 14:12:42,case_2442
Assign seriousness,2024-08-01 02:19:23,case_2443
Take in charge ticket,2024-08-05 20:34:18,case_2443
Insert ticket,2024-08-09 18:40:55,case_2443
Require upgrade,2024-08-12 08:41:55,case_2443
Resolve ticket,2024-08-22 08:46:48,case_2443
Closed,2024-10-14 08:26:24,case_2443
Assign seriousness,2024-08-01 04:00:33,case_2444
Take in charge ticket,2024-08-02 17:36:39,case_2444
Resolve SW anomaly,2024-08-26 08:11:42,case_2444
Wait,2024-09-04 20:20:29,case_2444
Resolve ticket,2024-09-24 08:57:26,case_2444
Closed,2024-11-18 19:21:43,case_2444
Assign seriousness,2024-08-01 01:21:24,case_2445
Take in charge ticket,2024-08-06 08:56:55,case_2445
Create SW anomaly,2024-08-08 14:13:01,case_2445
INVALID,2024-08-13 08:44:17,case_2445
Resolve ticket,2024-08-20 19:43:53,case_2445
Closed,2024-10-01 08:58:51,case_2445
Assign seriousness,2024-07-31 23:43:29,case_2446
Take in charge ticket,2024-08-05 08:23:26,case_2446
INVALID,2024-08-12 10:51:59,case_2446
Insert ticket,2024-08-20 08:51:34,case_2446
Resolve ticket,2024-08-22 08:23:58,case_2446
Closed,2024-09-19 08:55:37,case_2446
Assign seriousness,2024-07-31 23:33:51,case_2447
Take in charge ticket,2024-08-09 08:36:47,case_2447
Require upgrade,2024-08-13 08:32:18,case_2447
VERIFIED,2024-09-04 10:33:17,case_2447
Resolve ticket,2024-09-19 09:46:32,case_2447
Closed,2024-10-07 08:27:23,case_2447
Assign seriousness,2024-07-31 23:42:17,case_2448
Take in charge ticket,2024-08-02 20:44:02,case_2448
VERIFIED,2024-08-05 16:20:05,case_2448
Insert ticket,2024-08-16 08:17:25,case_2448
Resolve ticket,2024-08-26 11:12:46,case_2448
Closed,2024-10-07 08:39:50,case_2448
Assign seriousness,2024-08-01 02:50:50,case_2449
Take in charge ticket,2024-08-06 17:38:34,case_2449
Insert ticket,2024-08-12 19:04:23,case_2449
Insert ticket,2024-08-12 19:04:23,case_2449
Resolve ticket,2024-08-14 08:35:49,case_2449
Closed,2024-09-25 16:59:09,case_2449
Assign seriousness,2024-08-01 03:17:20,case_2450
Take in charge ticket,2024-08-05 08:31:34,case_2450
Create SW anomaly,2024-08-07 19:19:19,case_2450
Create SW anomaly,2024-08-07 20:24:23,case_2450
Resolve ticket,2024-09-02 19:04:21,case_2450
Closed,2024-10-08 08:43:03,case_2450
Assign seriousness,2024-07-31 23:42:11,case_2451
Take in charge ticket,2024-08-12 08:20:34,case_2451
Create SW anomaly,2024-08-12 08:20:34,case_2451
Require upgrade,2024-08-19 12:14:46,case_2451
Resolve ticket,2024-09-06 14:49:55,case_2451
Closed,2024-09-24 14:39:26,case_2451
Assign seriousness,2024-08-01 01:16:18,case_2452
Take in charge ticket,2024-08-01 08:16:18,case_2452
Insert ticket,2024-08-05 18:53:36,case_2452
INVALID,2024-08-06 08:14:25,case_2452
Resolve ticket,2024-08-13 19:14:00,case_2452
Closed,2024-09-09 08:36:07,case_2452
Assign seriousness,2024-07-31 23:38:51,case_2453
Take in charge ticket,2024-08-01 08:38:51,case_2453
RESOLVED,2024-08-05 08:03:44,case_2453
Insert ticket,2024-08-12 08:27:07,case_2453
Resolve ticket,2024-08-15 11:08:00,case_2453
Closed,2024-09-16 20:45:23,case_2453
Assign seriousness,2024-08-01 00:28:39,case_2454
Take in charge ticket,2024-08-05 08:01:18,case_2454
Insert ticket,2024-08-15 20:46:09,case_2454
VERIFIED,2024-08-16 08:08:55,case_2454
Resolve ticket,2024-09-02 18:10:02,case_2454
Closed,2024-10-07 17:15:16,case_2454
Assign seriousness,2024-07-31 23:59:50,case_2455
Take in charge ticket,2024-08-02 16:42:10,case_2455
Insert ticket,2024-08-19 08:35:46,case_2455
Schedule intervention,2024-08-19 08:35:46,case_2455
Resolve ticket,2024-08-28 11:00:54,case_2455
Closed,2024-09-16 12:50:35,case_2455
Assign seriousness,2024-08-01 00:25:23,case_2456
Take in charge ticket,2024-08-09 08:05:26,case_2456
Insert ticket,2024-08-21 10:39:57,case_2456
Resolve SW anomaly,2024-08-30 19:59:38,case_2456
Resolve ticket,2024-09-30 08:12:28,case_2456
Closed,2024-10-30 12:40:17,case_2456
Assign seriousness,2024-07-31 23:46:48,case_2457
Take in charge ticket,2024-08-01 12:42:05,case_2457
Schedule intervention,2024-08-01 12:42:05,case_2457
Wait,2024-08-07 08:28:04,case_2457
Resolve ticket,2024-08-20 20:26:14,case_2457
Closed,2024-09-16 14:14:02,case_2457
Assign seriousness,2024-08-01 00:42:01,case_2458
Take in charge ticket,2024-08-12 08:19:02,case_2458
RESOLVED,2024-08-14 08:20:00,case_2458
INVALID,2024-08-14 08:20:00,case_2458
Resolve ticket,2024-08-21 19:19:35,case_2458
Closed,2024-09-30 18:40:18,case_2458
Assign seriousness,2024-08-01 00:21:20,case_2459
Take in charge ticket,2024-08-05 08:11:53,case_2459
Wait,2024-08-05 08:11:53,case_2459
Insert ticket,2024-08-13 08:45:20,case_2459
Resolve ticket,2024-08-20 09:36:57,case_2459
Closed,2024-09-23 13:22:39,case_2459
Assign seriousness,2024-07-31 23:41:44,case_2460
Take in charge ticket,2024-08-01 08:41:44,case_2460
Wait,2024-08-08 14:22:27,case_2460
Require upgrade,2024-08-16 08:18:24,case_2460
Resolve ticket,2024-09-04 08:12:27,case_2460
Closed,2024-10-21 13:40:04,case_2460
Assign seriousness,2024-07-31 23:35:33,case_2461
Take in charge ticket,2024-08-07 11:52:36,case_2461
Schedule intervention,2024-08-12 13:54:30,case_2461
Insert ticket,2024-08-19 11:16:52,case_2461
Resolve ticket,2024-08-22 12:31:24,case_2461
Closed,2024-09-17 18:46:03,case_2461
Assign seriousness,2024-07-31 23:44:33,case_2462
Take in charge ticket,2024-08-01 15:32:12,case_2462
Wait,2024-08-05 08:32:21,case_2462
VERIFIED,2024-08-05 08:32:21,case_2462
Resolve ticket,2024-08-16 09:49:09,case_2462
Closed,2024-09-10 08:07:58,case_2462
Assign seriousness,2024-07-31 23:16:55,case_2463
Take in charge ticket,2024-08-05 15:58:48,case_2463
VERIFIED,2024-08-05 17:14:13,case_2463
Insert ticket,2024-08-20 08:07:35,case_2463
Resolve ticket,2024-08-30 14:23:53,case_2463
Closed,2024-10-14 08:41:59,case_2463
Assign seriousness,2024-08-01 00:00:50,case_2464
Take in charge ticket,2024-08-13 08:25:33,case_2464
Resolve SW anomaly,2024-09-03 12:00:36,case_2464
Resolve SW anomaly,2024-09-04 09:44:37,case_2464
Resolve ticket,2024-09-20 18:17:21,case_2464
Closed,2024-10-15 17:17:16,case_2464
Assign seriousness,2024-08-01 04:56:20,case_2465
Take in charge ticket,2024-08-01 08:56:20,case_2465
RESOLVED,2024-08-12 11:35:52,case_2465
Require upgrade,2024-08-19 08:04:58,case_2465
Resolve ticket,2024-08-26 19:43:50,case_2465
Closed,2024-09-25 08:22:24,case_2465
Assign seriousness,2024-07-31 23:34:10,case_2466
Take in charge ticket,2024-08-01 08:34:10,case_2466
VERIFIED,2024-08-08 08:41:36,case_2466
INVALID,2024-08-26 11:12:56,case_2466
Resolve ticket,2024-09-03 08:12:32,case_2466
Closed,2024-10-10 15:10:14,case_2466
Assign seriousness,2024-08-01 03:42:58,case_2467
Take in charge ticket,2024-08-02 08:39:07,case_2467
Create SW anomaly,2024-08-05 17:07:36,case_2467
Insert ticket,2024-08-12 16:48:09,case_2467
Resolve ticket,2024-08-15 08:11:10,case_2467
Closed,2024-09-16 15:03:37,case_2467
Assign seriousness,2024-07-31 23:44:01,case_2468
Take in charge ticket,2024-08-02 09:11:17,case_2468
Wait,2024-08-12 19:16:43,case_2468
Insert ticket,2024-08-23 08:58:42,case_2468
Resolve ticket,2024-08-27 08:31:47,case_2468
Closed,2024-09-16 08:32:21,case_2468
Assign seriousness,2024-08-01 04:00:22,case_2469
Take in charge ticket,2024-08-01 15:07:06,case_2469
Create SW anomaly,2024-08-07 09:48:57,case_2469
Create SW anomaly,2024-08-07 10:54:01,case_2469
Resolve ticket,2024-09-02 17:24:41,case_2469
Closed,2024-10-28 08:31:08,case_2469
Assign seriousness,2024-08-01 01:03:19,case_2470
Take in charge ticket,2024-08-01 08:03:19,case_2470
Resolve SW anomaly,2024-08-22 11:38:22,case_2470
Insert ticket,2024-09-02 13:22:24,case_2470
Resolve ticket,2024-09-09 08:21:42,case_2470
Closed,2024-10-10 08:06:12,case_2470
Assign seriousness,2024-07-31 23:30:05,case_2471
Take in charge ticket,2024-08-01 18:30:28,case_2471
RESOLVED,2024-08-01 18:30:28,case_2471
Wait,2024-08-05 08:33:36,case_2471
Resolve ticket,2024-08-19 08:12:20,case_2471
Closed,2024-10-11 08:06:02,case_2471
Assign seriousness,2024-08-01 00:53:24,case_2472
Take in charge ticket,2024-08-05 08:07:37,case_2472
Wait,2024-08-12 08:28:48,case_2472
Insert ticket,2024-08-27 08:35:56,case_2472
Resolve ticket,2024-08-27 08:35:56,case_2472
Closed,2024-10-03 08:35:21,case_2472
Assign seriousness,2024-08-01 01:53:13,case_2473
Take in charge ticket,2024-08-01 08:53:13,case_2473
Create SW anomaly,2024-08-07 08:02:27,case_2473
INVALID,2024-08-12 08:11:30,case_2473
Resolve ticket,2024-08-19 19:11:05,case_2473
Closed,2024-09-12 08:21:09,case_2473
Assign seriousness,2024-07-31 23:47:48,case_2474
Take in charge ticket,2024-08-07 14:10:18,case_2474
Resolve SW anomaly,2024-08-28 17:45:21,case_2474
Wait,2024-09-05 08:12:42,case_2474
Resolve ticket,2024-09-11 11:29:03,case_2474
Closed,2024-10-16 16:30:01,case_2474
Assign seriousness,2024-07-31 23:40:16,case_2475
Take in charge ticket,2024-08-08 08:48:47,case_2475
Wait,2024-08-08 16:16:45,case_2475
Insert ticket,2024-08-08 16:16:45,case_2475
Resolve ticket,2024-08-19 08:21:17,case_2475
Closed,2024-09-30 17:55:00,case_2475
Assign seriousness,2024-08-01 00:19:12,case_2476
Take in charge ticket,2024-08-01 08:19:12,case_2476
Wait,2024-08-01 09:40:36,case_2476
Create SW anomaly,2024-08-21 08:15:19,case_2476
Resolve ticket,2024-09-27 08:48:12,case_2476
Closed,2024-11-11 20:23:46,case_2476
Assign seriousness,2024-07-31 23:22:12,case_2477
Take in charge ticket,2024-08-02 13:56:49,case_2477
Insert ticket,2024-08-08 08:31:36,case_2477
Schedule intervention,2024-08-12 08:07:05,case_2477
Resolve ticket,2024-08-22 08:34:26,case_2477
Closed,2024-09-13 14:33:12,case_2477
Assign seriousness,2024-08-01 05:06:13,case_2478
Take in charge ticket,2024-08-01 08:06:13,case_2478
Insert ticket,2024-08-12 18:00:37,case_2478
Require upgrade,2024-08-15 15:28:20,case_2478
Resolve ticket,2024-09-10 19:08:42,case_2478
Closed,2024-10-07 10:30:44,case_2478
Assign seriousness,2024-07-31 23:22:34,case_2479
Take in charge ticket,2024-08-05 08:24:42,case_2479
Create SW anomaly,2024-08-05 08:24:42,case_2479
Insert ticket,2024-08-09 14:12:16,case_2479
Resolve ticket,2024-08-09 14:12:16,case_2479
Closed,2024-09-05 09:12:57,case_2479
Assign seriousness,2024-07-31 23:24:42,case_2480
